       p2p2       
 KB/s in  KB/s out
  712.62    673.23
  634.00    573.56
  509.43    481.48
  716.35    680.85
  629.19    564.88
  654.18    606.72
  744.26    662.67
  767.33    702.15
  701.39    652.55
  694.30    657.60
  774.67    755.77
  627.79    619.25
  556.26    512.80
39489.92  25974.44
359698.8  298103.8
354986.4  267701.5
134181.6  84976.79
431269.1  322285.0
319191.6  259709.4
462347.6  321517.7
447719.7  356638.8
468588.8  304214.6
       p2p2       
 KB/s in  KB/s out
436126.1  293968.8
372249.8  274635.1
502581.7  364259.7
516435.8  383019.6
509890.2  370106.7
482166.5  353534.4
479704.0  327878.5
446868.7  319240.5
491489.8  386466.3
515323.9  364487.8
524181.2  392926.5
563018.5  377626.8
554395.4  367875.1
435275.9  281118.4
454955.0  292918.1
502697.4  323478.5
486270.4  320795.4
486437.2  314906.5
406074.8  219550.4
489724.9  379962.8
403223.3  324661.4
471840.4  352653.8
       p2p2       
 KB/s in  KB/s out
525660.3  384182.2
501528.1  364279.9
515613.5  373498.9
485158.5  342254.1
505176.8  344990.6
475642.8  311210.9
466832.9  360723.4
484596.9  338357.2
469452.9  332398.2
477389.5  378159.9
487960.8  354218.4
410346.3  306975.1
394323.1  288388.8
384651.9  291812.8
489076.8  358062.9
416495.9  275904.1
456355.5  319662.6
441578.6  280793.1
456704.0  307713.3
266589.2  107013.0
418049.8  277432.0
491731.3  349412.5
       p2p2       
 KB/s in  KB/s out
477165.8  349232.5
476674.2  330345.6
424502.1  256495.9
392367.9  298393.7
261845.9  169277.9
388947.7  347943.0
418405.6  337293.1
433849.3  335684.4
406606.3  316231.2
410283.9  331549.9
444088.7  333382.8
416339.0  311861.8
416047.2  320527.4
368185.4  294194.3
421668.8  336060.8
419262.3  319814.8
436242.6  356644.5
465415.3  373893.9
435847.8  334025.9
451057.6  331809.6
392874.3  248385.9
414267.0  367501.5
       p2p2       
 KB/s in  KB/s out
415699.2  325304.2
394852.2  313829.6
361329.0  273357.1
465633.9  360597.2
428721.4  317695.2
360995.5  277275.7
403009.6  309356.3
471189.8  358327.6
470116.4  331158.4
443925.6  298480.2
457023.5  341745.0
459107.9  362476.6
411426.5  341945.4
396106.0  297806.6
385527.8  253036.9
442518.7  315567.3
453325.9  345549.2
458833.9  321135.8
425852.4  324702.6
386468.5  290432.4
365882.0  294354.6
428899.3  332666.4
       p2p2       
 KB/s in  KB/s out
413408.7  315173.5
405725.1  293937.3
415437.8  300201.1
376940.7  264862.1
298778.1  176977.5
357752.2  243017.2
308077.9  229602.1
397023.0  295516.2
474234.9  350144.1
484930.0  363149.0
507893.8  364090.3
380274.2  286499.2
406635.8  282131.3
499007.4  336708.0
445361.2  362852.7
419323.9  303021.9
297081.8  225136.8
287176.6  220598.8
338060.8  249397.8
403032.9  326957.1
461113.6  362381.9
371778.5  238456.5
       p2p2       
 KB/s in  KB/s out
394185.8  294050.7
370900.7  267570.0
350829.0  241971.9
331113.8  191883.3
271003.1  161278.3
325531.7  204111.3
390190.5  250123.8
433891.8  299657.3
447469.2  305795.5
476588.9  353902.9
466642.2  315411.1
445129.0  312390.8
467950.4  314567.4
466967.0  351690.6
396710.8  287536.8
406818.0  254807.0
367063.5  226118.1
406106.2  274604.7
428208.8  304174.1
432467.2  330385.5
376870.0  230052.0
435001.9  364484.9
       p2p2       
 KB/s in  KB/s out
450658.8  375799.1
434060.3  323690.8
481242.5  378539.1
454196.3  378159.8
426660.0  269276.9
457546.2  332691.3
439961.4  319655.5
459346.8  302127.3
502475.4  354446.5
417471.7  245182.8
511715.8  419164.2
441208.6  319331.2
530657.7  401228.2
407321.4  260893.0
435398.4  280444.1
495793.6  418145.9
386323.1  233069.2
422640.8  362921.3
458476.0  340539.4
466411.6  357161.2
336795.3  235137.9
395084.0  265258.9
       p2p2       
 KB/s in  KB/s out
425199.4  355987.2
431752.8  368986.0
436619.5  329058.8
424270.3  304286.7
376142.7  270375.3
432458.1  326339.1
285465.0  126361.3
456000.4  297871.7
239179.7  146831.2
372179.1  207956.5
278738.1  197357.4
380753.1  274672.6
446099.0  365052.2
374240.8  296209.4
