Linux 3.19.0-25-generic (dss-storage-2) 	10/27/2015 	_x86_64_	(24 CPU)

04:48:42 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
04:48:44 PM     0     15009    1.87    0.00    0.00    1.87     8  /usr/bin/ceph-mon --cluster=ceph -i dss-storage-2 -f 
04:48:44 PM     0     16658    1.87    0.93    0.00    2.80     2  /usr/bin/ceph-osd --cluster=ceph -i 43 -f 
04:48:44 PM     0     16759    0.00    2.80    0.00    2.80     6  /usr/bin/ceph-osd --cluster=ceph -i 38 -f 
04:48:44 PM     0     16872    2.80    1.87    0.00    4.67    10  /usr/bin/ceph-osd --cluster=ceph -i 44 -f 
04:48:44 PM     0     16899    5.61    1.87    0.00    7.48     0  /usr/bin/ceph-osd --cluster=ceph -i 48 -f 
04:48:44 PM     0     17131    3.74    3.74    0.00    7.48    12  /usr/bin/ceph-osd --cluster=ceph -i 41 -f 
04:48:44 PM     0     17133    1.87    2.80    0.00    4.67    22  /usr/bin/ceph-osd --cluster=ceph -i 31 -f 
04:48:44 PM     0     17168    1.87    0.93    0.00    2.80    14  /usr/bin/ceph-osd --cluster=ceph -i 45 -f 
04:48:44 PM     0     17200    3.74    1.87    0.00    5.61     6  /usr/bin/ceph-osd --cluster=ceph -i 33 -f 
04:48:44 PM     0     17205    0.93    0.93    0.00    1.87     7  /usr/bin/ceph-osd --cluster=ceph -i 30 -f 
04:48:44 PM     0     17213    2.80    0.93    0.00    3.74    19  /usr/bin/ceph-osd --cluster=ceph -i 26 -f 
04:48:44 PM     0     17714    1.87    0.93    0.00    2.80     6  /usr/bin/ceph-osd --cluster=ceph -i 39 -f 
04:48:44 PM     0     18246    0.00    1.87    0.00    1.87     5  /usr/bin/ceph-osd --cluster=ceph -i 27 -f 
04:48:44 PM     0     18357    2.80    1.87    0.00    4.67     4  /usr/bin/ceph-osd --cluster=ceph -i 46 -f 
04:48:44 PM     0     18465    2.80    0.93    0.00    3.74    19  /usr/bin/ceph-osd --cluster=ceph -i 34 -f 
04:48:44 PM     0     18483    3.74    3.74    0.00    7.48    23  /usr/bin/ceph-osd --cluster=ceph -i 35 -f 
04:48:44 PM     0     18665    0.93    0.93    0.00    1.87     9  /usr/bin/ceph-osd --cluster=ceph -i 25 -f 
04:48:44 PM     0     19176    3.74    1.87    0.00    5.61     6  /usr/bin/ceph-osd --cluster=ceph -i 36 -f 
04:48:44 PM     0     19177    3.74    1.87    0.00    5.61     4  /usr/bin/ceph-osd --cluster=ceph -i 28 -f 
04:48:44 PM     0     19241    1.87    1.87    0.00    3.74    16  /usr/bin/ceph-osd --cluster=ceph -i 29 -f 
04:48:44 PM     0     19362    3.74    1.87    0.00    5.61    20  /usr/bin/ceph-osd --cluster=ceph -i 40 -f 
04:48:44 PM     0     19405    2.80    0.93    0.00    3.74     6  /usr/bin/ceph-osd --cluster=ceph -i 42 -f 
04:48:44 PM     0     20050    5.61    1.87    0.00    7.48     2  /usr/bin/ceph-osd --cluster=ceph -i 49 -f 
04:48:44 PM     0     20070    0.93    2.80    0.00    3.74    10  /usr/bin/ceph-osd --cluster=ceph -i 47 -f 
04:48:44 PM     0     20398    4.67    2.80    0.00    7.48    11  /usr/bin/ceph-osd --cluster=ceph -i 32 -f 
04:48:44 PM     0     20575    9.35    2.80    0.00   12.15    11  /usr/bin/ceph-osd --cluster=ceph -i 37 -f 

04:48:44 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
04:48:45 PM     0     15009    1.00    0.00    0.00    1.00     8  /usr/bin/ceph-mon --cluster=ceph -i dss-storage-2 -f 
04:48:45 PM     0     16658    3.00    2.00    0.00    5.00     2  /usr/bin/ceph-osd --cluster=ceph -i 43 -f 
04:48:45 PM     0     16759    0.00    3.00    0.00    3.00     6  /usr/bin/ceph-osd --cluster=ceph -i 38 -f 
04:48:45 PM     0     16872    2.00    0.00    0.00    2.00    10  /usr/bin/ceph-osd --cluster=ceph -i 44 -f 
04:48:45 PM     0     16899    2.00    5.00    0.00    7.00     0  /usr/bin/ceph-osd --cluster=ceph -i 48 -f 
04:48:45 PM     0     17131    1.00    1.00    0.00    2.00    12  /usr/bin/ceph-osd --cluster=ceph -i 41 -f 
04:48:45 PM     0     17133    2.00    1.00    0.00    3.00    22  /usr/bin/ceph-osd --cluster=ceph -i 31 -f 
