Linux 3.13.0-63-generic (storage-node1) 	10/26/2015 	_x86_64_	(24 CPU)

10:37:38 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:39:52 AM  all   74.51    0.00   10.97    0.00    0.00    1.33    0.00    0.00    0.00   13.20
10:39:53 AM  all   65.97    0.00   11.74    0.00    0.04    1.75    0.00    0.00    0.00   20.50
10:39:54 AM  all   56.32    0.00    8.99    0.00    0.00    0.86    0.00    0.00    0.00   33.83
10:39:55 AM  all    1.14    0.00    1.52    0.00    0.00    0.34    0.00    0.00    0.00   97.01
10:39:56 AM  all    1.63    0.00    1.68    0.00    0.00    0.34    0.00    0.00    0.00   96.36
10:39:57 AM  all    1.68    0.00    2.14    0.00    0.00    0.46    0.00    0.00    0.00   95.72
10:39:58 AM  all    1.34    0.00    2.30    0.00    0.00    0.29    0.00    0.00    0.00   96.07
10:39:59 AM  all    1.64    0.00    1.77    0.00    0.00    0.21    0.00    0.00    0.00   96.38
10:40:00 AM  all    1.43    0.00    1.85    0.00    0.00    0.46    0.00    0.00    0.00   96.26
10:40:01 AM  all    1.72    0.00    2.76    0.00    0.00    0.42    0.00    0.00    0.00   95.10
10:40:02 AM  all   14.95    0.00    3.77    0.00    0.00    0.39    0.00    0.00    0.00   80.90
10:40:03 AM  all   69.70    0.00   11.41    0.00    0.00    1.09    0.00    0.00    0.00   17.80
10:40:04 AM  all   78.94    0.00   11.80    0.00    0.00    1.06    0.00    0.00    0.00    8.20
10:40:05 AM  all   73.39    0.00   11.91    0.00    0.00    0.95    0.00    0.00    0.00   13.76
10:40:06 AM  all   72.22    0.00   11.20    0.00    0.00    1.00    0.00    0.00    0.00   15.58
10:40:07 AM  all   68.56    0.00   11.66    0.00    0.00    1.48    0.00    0.00    0.00   18.30
10:40:08 AM  all   79.27    0.00   11.17    0.00    0.00    0.68    0.00    0.00    0.00    8.88
10:40:09 AM  all   69.50    0.00   12.64    0.00    0.00    1.30    0.00    0.00    0.00   16.55
10:40:10 AM  all   79.20    0.00   10.82    0.00    0.00    1.06    0.00    0.00    0.00    8.91
10:40:11 AM  all   66.26    0.00   12.23    0.00    0.00    1.52    0.00    0.00    0.00   19.98
10:40:12 AM  all   77.96    0.00   11.45    0.00    0.00    0.81    0.00    0.00    0.00    9.78
10:40:13 AM  all   77.29    0.00   11.76    0.00    0.00    1.10    0.00    0.00    0.00    9.85
10:40:14 AM  all   74.66    0.00   11.47    0.00    0.00    1.24    0.00    0.00    0.00   12.63
10:40:15 AM  all   78.76    0.00   10.26    0.00    0.00    0.85    0.00    0.00    0.00   10.13
10:40:16 AM  all   75.16    0.00   12.76    0.00    0.00    1.50    0.00    0.00    0.00   10.58
10:40:17 AM  all   73.99    0.00   10.58    0.00    0.00    1.20    0.00    0.00    0.00   14.23
10:40:18 AM  all   77.24    0.00   12.04    0.00    0.00    1.11    0.00    0.00    0.00    9.61
10:40:19 AM  all   71.83    0.00   11.81    0.00    0.00    1.29    0.00    0.00    0.00   15.07
10:40:20 AM  all   74.36    0.00   11.81    0.00    0.00    1.03    0.00    0.00    0.00   12.80
10:40:21 AM  all   73.12    0.00   12.26    0.00    0.00    1.63    0.00    0.00    0.00   12.99
10:40:22 AM  all   65.44    0.00   11.32    0.04    0.00    1.05    0.00    0.00    0.00   22.15
10:40:23 AM  all   71.10    0.00   10.79    0.00    0.00    1.29    0.00    0.00    0.00   16.82
10:40:24 AM  all   68.29    0.00   10.72    0.00    0.00    0.88    0.00    0.00    0.00   20.11
10:40:25 AM  all   67.13    0.00   10.94    0.00    0.00    1.35    0.00    0.00    0.00   20.58
10:40:26 AM  all   75.41    0.00   11.42    0.00    0.00    1.67    0.00    0.00    0.00   11.51
10:40:27 AM  all   70.74    0.00   11.74    0.00    0.00    1.42    0.00    0.00    0.00   16.10
10:40:28 AM  all   71.27    0.00   12.57    0.00    0.00    0.86    0.00    0.00    0.00   15.29
10:40:29 AM  all   67.49    0.00   12.98    0.00    0.00    1.69    0.00    0.00    0.00   17.84
10:40:30 AM  all   65.30    0.00   12.05    0.00    0.00    1.36    0.00    0.00    0.00   21.28
10:40:31 AM  all   68.59    0.00   12.03    0.00    0.00    1.04    0.00    0.00    0.00   18.35
10:40:32 AM  all   71.69    0.00   10.63    0.04    0.00    1.39    0.00    0.00    0.00   16.25
10:40:33 AM  all   63.54    0.00   13.10    0.00    0.00    1.72    0.00    0.00    0.00   21.64
10:40:34 AM  all   69.58    0.00   12.35    0.00    0.04    1.20    0.00    0.00    0.00   16.82
