       em4        
 KB/s in  KB/s out
  623.34    635.01
  428.92    433.91
  473.35    479.42
  284.17    312.45
  431.13    442.91
  320.43    318.28
       em4        
 KB/s in  KB/s out
  591.83    597.43
  594.53    590.39
  423.47    429.53
  274.19    280.59
  446.95    493.21
  584.00    600.00
  625.18    634.32
  547.66    552.66
  510.84    519.65
  654.54    659.81
  315.72    346.80
  118.27    119.71
  113.92    104.36
  115.57    106.26
   27.65     25.54
    0.57      0.00
    0.23      0.00
    7.39     54.00
  964.83    964.69
 1735.58   1740.24
 1682.39   1677.17
 1794.73   1778.52
       em4        
 KB/s in  KB/s out
 1718.91   1724.76
 1637.84   1680.34
 1552.22   1549.82
 1652.57   1665.24
 1437.55   1455.00
 1500.28   1502.25
 1599.57   1635.52
 1513.95   1499.92
 1306.18   1347.79
 1538.62   1530.07
 1409.18   1421.80
 1691.87   1695.83
 1471.71   1546.26
 1508.18   1511.09
 1593.29   1603.97
 1563.10   1564.18
 1454.65   1451.06
 1445.84   1444.16
 1640.36   1681.78
 1683.65   1657.17
 1591.97   1582.92
 1516.67   1508.37
       em4        
 KB/s in  KB/s out
 1681.94   1670.95
 1674.07   1677.65
 1683.90   1686.31
 1734.31   1738.06
 1662.95   1670.24
 1656.91   1626.52
 1669.74   1657.02
 1672.86   1656.14
 1637.57   1648.63
 1660.53   1632.48
 1647.35   1616.98
 1566.11   1589.28
 1479.24   1470.96
 1603.40   1573.40
 1472.66   1509.89
 1228.94   1241.16
  928.15    917.89
  949.76    944.60
 1553.26   1543.72
 1216.50   1227.41
 1378.12   1391.24
 1538.55   1528.15
       em4        
 KB/s in  KB/s out
 1627.06   1610.66
 1443.70   1435.56
 1691.98   1705.46
 1555.80   1537.34
 1605.11   1638.72
 1555.90   1540.86
 1434.49   1435.57
 1587.49   1568.65
 1641.79   1635.88
 1687.69   1682.15
 1771.68   1783.67
 1709.29   1701.46
 1782.24   1754.83
 1708.47   1693.43
 1741.95   1738.77
 1683.06   1692.53
 1715.77   1728.81
 1699.60   1710.80
 1779.85   1757.10
 1664.41   1663.86
 1624.28   1613.19
 1592.92   1561.53
       em4        
 KB/s in  KB/s out
 1540.47   1544.00
 1484.87   1466.93
 1503.87   1488.77
 1483.32   1466.83
 1649.34   1627.97
 1310.63   1290.16
 1583.19   1602.74
 1623.67   1581.30
 1730.91   1696.45
 1777.81   1748.68
 1501.73   1507.34
 1606.57   1575.34
 1669.29   1662.26
 1520.82   1540.03
 1646.30   1620.18
 1667.35   1636.71
 1578.28   1570.54
 1733.92   1739.67
 1720.68   1691.59
 1728.55   1744.56
 1722.74   1715.93
 1769.03   1762.86
       em4        
 KB/s in  KB/s out
 1742.10   1732.64
 1721.47   1711.28
 1666.11   1648.32
 1635.76   1624.57
 1762.66   1764.52
 1701.07   1678.62
 1600.09   1564.98
 1731.65   1702.22
 1368.18   1351.31
 1341.16   1323.41
 1417.01   1402.37
 1504.52   1514.84
 1705.51   1683.42
 1596.81   1567.83
 1542.96   1519.88
 1574.54   1538.84
 1654.13   1643.48
 1749.52   1723.25
 1532.53   1554.03
 1610.06   1584.82
 1535.02   1527.57
 1629.12   1604.19
       em4        
 KB/s in  KB/s out
 1698.10   1650.50
 1597.36   1574.23
 1666.76   1660.07
 1697.73   1704.42
 1762.13   1737.07
 1736.88   1719.69
  596.16    581.53
    0.51      0.00
    0.30      0.06
 1492.96   1453.19
 2148.79   2112.06
 2127.62   2082.50
 2178.41   2131.37
 2225.28   2159.17
 2197.57   2150.88
 2141.15   2121.77
 2140.53   2083.09
 1982.67   1986.00
 2110.55   2074.84
 2142.23   2081.79
 2173.57   2163.06
 2160.79   2109.54
       em4        
 KB/s in  KB/s out
 2083.24   2037.96
 2068.79   2000.00
 2174.11   2100.40
 2127.53   2089.38
 2185.66   2139.66
 2059.77   2008.71
 2121.85   2123.01
 2073.74   1997.49
 2040.51   1989.37
 2162.42   2125.60
 2157.98   2106.36
 2118.06   2070.72
 2151.33   2098.95
 2177.06   2122.40
 2107.71   2056.08
 2116.71   2055.39
 2187.39   2139.92
 2114.91   2059.47
 2210.87   2155.03
 2133.99   2087.62
 2095.36   2058.74
 2157.38   2098.08
       em4        
 KB/s in  KB/s out
 2138.96   2071.33
 2132.54   2098.05
 2138.28   2075.73
 1957.76   1900.01
 1923.12   1882.80
 2129.07   2093.55
 2047.47   2000.62
 2074.03   2057.47
 1999.44   1943.23
 2080.71   2028.05
 2066.09   1992.99
 2093.85   2058.41
 2071.83   2037.65
 2136.43   2098.51
 2064.26   2035.41
 2014.94   1929.09
 2131.29   2094.93
 2046.27   2016.82
 2086.46   2025.47
 2129.71   2083.30
 2096.14   2058.78
 2094.94   2034.82
       em4        
 KB/s in  KB/s out
 2077.63   2022.92
 2120.80   2084.77
 1993.16   1941.30
 2114.86   2083.87
 2008.46   1945.31
 2051.50   2002.73
 2089.01   2034.11
 2171.29   2093.14
 2159.42   2095.48
 2169.89   2135.11
 2031.18   1979.58
 2076.59   2031.65
 2092.43   2044.64
 1980.61   1983.11
 2084.83   2045.19
 2015.12   1956.28
 2122.61   2091.52
 2056.77   2002.27
 2088.86   2012.93
 2081.94   2038.29
 2000.53   1961.45
 2123.41   2069.54
       em4        
 KB/s in  KB/s out
 2118.88   2080.84
 2122.21   2099.98
 2080.71   2002.01
 2053.40   2006.65
 2047.41   2021.27
 2161.12   2096.10
 2017.40   2038.20
 2113.74   2054.38
 1976.38   1931.11
 2102.42   2066.82
 2006.57   1947.50
 2124.87   2055.19
 2138.35   2106.78
 2070.73   2032.98
 2020.44   1959.70
 1959.34   1924.02
 2183.74   2097.63
 2041.15   1971.83
 2050.42   1984.84
 2018.39   2015.67
 1971.87   1925.03
 1974.57   1925.97
       em4        
 KB/s in  KB/s out
 2029.26   1990.56
 2078.74   2017.90
 2048.48   1991.89
 2029.36   1978.31
 1975.39   1959.52
 2057.18   2009.24
 2007.57   1951.26
 2111.73   2059.88
 1968.13   1916.82
 2051.76   2007.36
 2031.49   2019.79
 2022.68   1954.52
 1990.23   1944.48
 2099.43   2034.62
 2054.22   2010.91
 2099.69   2035.06
 2140.38   2123.60
 2068.56   2026.43
 2003.90   1942.86
  501.07    480.29
    0.18      0.00
    0.18      0.00
       em4        
 KB/s in  KB/s out
 1660.61   1587.31
 2048.01   2021.40
 2171.44   2101.53
 2160.83   2107.14
 2247.73   2163.84
 2202.70   2155.85
 2231.16   2217.17
 2238.31   2172.12
 2196.72   2120.54
 2184.89   2091.89
 2186.52   2146.22
 2190.25   2165.51
 2211.44   2167.55
 2126.83   2059.59
 2158.74   2108.40
 2007.93   1955.67
 2091.21   2038.82
 2118.39   2076.65
 2270.38   2178.44
 2219.28   2162.70
 2158.06   2089.61
 2139.40   2057.82
       em4        
 KB/s in  KB/s out
 2181.79   2098.84
 2077.92   2037.63
 2124.60   2081.20
 2109.57   2051.83
 2093.06   1985.23
 2190.46   2171.94
 2230.91   2169.51
 2181.57   2144.66
 2110.36   2044.94
 2090.03   2023.59
 2131.11   2064.50
 2085.03   2021.96
 2050.79   1986.61
 1953.71   1935.64
 2151.48   2097.30
 2112.97   2029.03
 2219.16   2159.39
 2149.97   2072.60
 2144.62   2078.03
 2132.61   2115.91
 2173.12   2090.43
 2213.90   2165.12
       em4        
 KB/s in  KB/s out
 2186.27   2103.29
 1967.17   1900.03
 2079.61   2001.42
 2118.15   2094.07
 2112.01   2018.61
 2159.76   2113.75
 2260.66   2182.07
 2145.50   2060.48
 2061.26   2039.21
 2145.69   2082.23
 2183.14   2129.06
 2120.96   2053.63
 2121.58   2042.59
 2169.50   2108.07
 2005.67   1967.10
 2078.37   2034.58
 2165.96   2117.27
 2040.02   1989.00
 2102.07   1981.60
 2038.52   1993.89
 2160.88   2095.31
 2082.55   2040.26
       em4        
 KB/s in  KB/s out
 2021.63   1964.37
 2092.86   2050.61
 2086.05   2032.54
 2081.59   2007.75
 2101.28   2022.74
 2053.63   2053.29
 2112.23   2048.03
 2093.67   1994.75
 2106.13   2052.96
 1988.37   1926.64
 2074.00   2016.18
 2190.40   2122.76
 2022.16   1984.70
 2089.26   2038.93
 2094.18   2008.07
 1914.35   1879.03
 2139.00   2073.77
 2061.38   2004.35
 2118.45   2096.44
 2065.41   2001.21
 2036.12   1949.82
 2048.68   2003.51
       em4        
 KB/s in  KB/s out
 2060.59   1991.16
 2049.56   1994.58
 2023.75   2003.50
 1973.82   1887.35
 2016.67   1990.46
 2063.98   1997.51
 1917.86   1879.90
 2035.84   1977.66
 2025.97   1955.81
 2001.75   1944.13
 1957.36   1925.02
 2044.54   1982.72
 1949.30   1897.48
 2012.27   1939.40
 1952.99   1903.65
 2131.31   2088.33
 2011.04   1987.87
 2026.07   1958.26
 2015.41   1939.37
 1942.48   1912.41
 2062.99   1980.18
 2051.72   2009.80
       em4        
 KB/s in  KB/s out
 2126.34   2108.77
 2004.87   1931.51
 2096.53   2056.10
 2072.65   2010.44
 2088.56   2039.15
 2036.88   1943.18
 1989.48   1972.11
 2034.18   1997.99
 2034.74   1946.55
 2038.15   1963.06
  532.82    540.61
    0.12      0.00
    0.58     24.90
    5.91     28.99
   27.22     24.53
   93.88     85.85
   96.98     88.33
   97.60     90.09
 1479.87   1389.04
 1978.53   1998.54
 2101.47   2000.41
 2007.41   1963.82
       em4        
 KB/s in  KB/s out
 1970.46   1898.98
 1878.10   1840.06
 2051.38   1957.59
 2205.23   2186.25
 2127.93   2063.23
 1867.95   1826.03
 2049.96   1928.41
 1870.05   1848.35
 2052.95   1933.22
 1891.27   1904.54
 2099.90   2026.66
 2034.29   1908.60
 2080.73   2059.78
 2036.04   1989.78
 2030.55   1986.81
 1985.69   1923.46
 1816.68   1791.28
 2058.98   1934.90
 1931.12   1907.44
 1927.06   1865.84
 1844.04   1820.12
 2096.97   2023.96
       em4        
 KB/s in  KB/s out
 1909.87   1860.56
 1933.07   1876.40
 2075.70   1993.83
 1992.82   1943.43
 1894.64   1868.03
 1977.16   1925.17
 1996.63   1893.90
 1951.84   1892.01
 2021.55   1990.10
 1960.75   1877.38
 1902.06   1896.87
 2121.60   2028.87
 1938.67   1899.64
 1990.24   1937.04
 1993.86   1922.96
 2040.14   1945.42
 2036.41   2032.55
 2041.68   1978.00
 2026.81   1939.87
 2003.74   1933.59
 1964.57   1900.85
 1903.72   1908.26
       em4        
 KB/s in  KB/s out
 2008.92   1954.23
 2008.82   1925.91
 2000.19   1906.24
 1965.38   1938.75
 1924.18   1873.62
 2027.81   2001.06
 1972.92   1932.67
 1867.87   1822.93
 2096.17   2017.22
 1970.57   1913.58
 1990.23   1909.45
 2051.68   2002.48
 2000.26   1962.59
 1908.82   1850.47
 2056.52   1896.84
 2085.81   2082.79
 1998.59   1927.74
 1976.93   1894.80
 1868.97   1881.63
 1987.24   1938.45
 1869.45   1764.24
 1823.43   1736.86
       em4        
 KB/s in  KB/s out
 1858.05   1827.85
 1885.46   1865.86
 1912.10   1882.31
 1950.08   1922.80
 1939.09   1860.81
 2018.09   1936.51
 1934.09   1865.45
 1949.91   1951.27
 1975.18   1956.33
 1795.47   1742.67
 1863.52   1830.82
 1750.74   1708.61
 1899.38   1832.82
 2018.96   1961.00
 1874.47   1813.39
 1925.22   1904.12
 1925.38   1877.46
 1865.35   1803.62
 1910.79   1870.12
 2160.73   2059.59
 1758.62   1777.96
 1908.94   1821.46
       em4        
 KB/s in  KB/s out
 1868.28   1856.20
 1903.30   1867.01
 1923.72   1827.11
 1947.66   1900.98
 1733.41   1744.52
 1917.00   1795.01
 1934.81   1856.57
 1905.29   1929.15
 1877.37   1806.51
 1998.79   1911.13
 1785.01   1807.56
 1854.35   1839.41
 1888.07   1816.95
 1867.49   1820.61
 1736.12   1668.80
 1753.50   1726.71
 1988.93   1929.65
 1846.53   1839.38
 1906.83   1845.89
 1879.40   1827.68
 1819.80   1794.80
 1947.29   1855.16
       em4        
 KB/s in  KB/s out
 1910.50   1897.19
 1805.13   1791.04
 2002.33   1925.51
 1928.00   1869.23
 1889.83   1838.33
 1941.80   1881.10
 1220.43   1169.76
    6.03     52.37
    1.14      0.18
    0.57      0.00
    0.18      0.00
    0.25      0.14
    0.12      0.00
    0.25      0.06
  160.65   1205.30
  167.87   1325.95
  166.38   1260.40
  158.32   1253.37
  160.30   1187.96
  167.53   1276.98
  158.21   1192.79
  157.01   1252.58
       em4        
 KB/s in  KB/s out
  161.89   1256.51
  162.53   1187.30
  159.24   1277.02
  171.90   1260.18
  162.72   1257.77
  153.68   1184.18
  161.99   1256.27
  160.57   1254.95
  161.63   1279.18
  164.68   1257.32
  133.46   1034.75
  171.06   1263.66
  164.48   1255.66
   75.98    592.13
  140.40   1131.96
  172.26   1263.18
  166.34   1327.10
  170.35   1328.67
  161.00   1187.44
  169.29   1328.56
  168.16   1351.85
  162.89   1190.95
       em4        
 KB/s in  KB/s out
  166.05   1327.14
  166.43   1260.11
  164.01   1326.31
  168.28   1260.01
  165.89   1324.47
  175.20   1291.37
  164.89   1325.13
  159.50   1187.98
  162.49   1256.26
  168.03   1325.83
  168.81   1282.70
  171.51   1268.60
  166.42   1327.57
  164.57   1257.16
  167.82   1260.48
  171.93   1330.23
  162.24   1276.31
  174.03   1340.43
  155.50   1184.37
  168.53   1327.60
  166.42   1260.09
  164.33   1324.10
       em4        
 KB/s in  KB/s out
  167.50   1261.04
  174.44   1361.00
  164.75   1258.96
  166.53   1259.74
  157.92   1252.51
  167.19   1261.12
  160.52   1254.22
  166.15   1293.50
  170.21   1263.16
  169.81   1330.00
  167.78   1326.44
  171.39   1329.15
  238.45   1322.34
  259.30   1442.88
  260.24   1344.34
  256.70   1411.51
  260.44   1412.52
  265.17   1418.74
  275.65   1492.72
  238.61   1424.29
  162.22   1256.27
  160.93   1255.51
       em4        
 KB/s in  KB/s out
  167.66   1261.55
  168.64   1328.21
  167.40   1260.45
  168.36   1364.82
  170.74   1262.17
  164.09   1257.62
  164.68   1258.15
  168.44   1331.78
  173.02   1331.01
  163.36   1257.93
  169.01   1367.35
  172.78   1330.06
  164.54   1261.46
  171.90   1263.08
  154.85   1182.87
  163.98   1323.92
  165.05   1271.37
  174.22   1359.42
  172.12   1262.92
  165.51   1326.57
  170.16   1261.51
  160.28   1255.11
       em4        
 KB/s in  KB/s out
  170.76   1329.81
  177.48   1375.46
  167.04   1259.29
  164.05   1326.17
  163.01   1256.85
  167.12   1259.67
  173.93   1333.54
  172.83   1373.62
  169.65   1262.82
  162.83   1256.94
  165.43   1326.62
  169.57   1261.20
  164.02   1323.34
  173.68   1309.30
  160.96   1255.58
  166.41   1260.15
  169.49   1329.68
  161.86   1256.48
  165.78   1326.57
  172.50   1330.13
  178.20   1313.33
  163.21   1257.85
       em4        
 KB/s in  KB/s out
  150.43   1181.49
  157.10   1253.58
    1.60      1.02
    0.30      0.06
  107.62    724.70
  641.51   5067.94
  656.21   5079.16
  645.54   5067.66
  622.04   4855.92
  651.72   5213.90
  640.62   4949.97
  653.37   5011.83
  633.17   4927.56
  606.32   4775.34
  640.60   4928.28
  640.97   5070.08
  665.75   5172.82
  642.28   5065.46
  641.95   5000.52
  639.07   4929.94
  631.52   4926.31
  661.70   5171.16
       em4        
 KB/s in  KB/s out
  654.97   5207.77
  685.00   5367.16
  640.67   4864.67
  642.53   5065.75
  659.87   5147.88
  641.78   5087.77
  671.54   5163.33
  638.83   4932.91
  643.01   5139.10
  640.67   4934.02
  617.28   4851.61
  649.07   5073.90
  655.79   5103.99
  650.15   5002.45
  636.40   5061.99
  638.25   5063.33
  646.15   5005.59
  642.25   4943.40
  659.35   5172.46
  621.16   4854.03
  646.50   5003.04
  610.83   4860.39
       em4        
 KB/s in  KB/s out
  646.52   5058.21
  639.81   4998.31
  622.79   4745.56
  643.30   4935.29
  601.85   4905.50
  627.94   4792.97
