       p2p2       
 KB/s in  KB/s out
  793.62    765.61
 1252.81   1198.84
 1644.61   1432.82
 2782.55   2605.39
 2541.32   2147.64
 2813.23   2392.21
 2322.17   1789.10
 2010.34   1486.87
 2527.77   2023.15
 2770.01   2155.69
 2721.84   2093.36
 2145.10   1768.74
 1520.99   1302.12
 2428.43   1935.29
 2469.80   2127.93
 2537.87   1937.12
 2586.24   1973.60
       p2p2       
 KB/s in  KB/s out
 2191.76   1607.32
 2012.74   1441.41
 1974.65   1780.53
 2584.80   2120.15
 2330.47   1808.30
 2328.05   1723.81
 2313.07   1701.65
 2051.61   1658.54
 2402.68   1945.11
 2319.49   1789.12
 2420.92   1742.83
 2472.79   1827.07
 2170.03   1617.83
 1997.25   1640.49
 2153.75   1675.69
 2510.64   2171.51
 2625.38   1984.56
 2519.70   2042.90
 2205.87   1668.33
 2021.68   1635.07
 2276.87   1797.79
 2545.12   1944.14
       p2p2       
 KB/s in  KB/s out
 2445.32   1856.39
 2177.15   1614.74
 2236.78   1844.98
 1927.03   1441.62
 2641.09   1927.02
 2389.07   1957.01
 2252.16   1784.99
 2233.07   1831.52
 2465.83   1962.55
 2802.02   2175.93
 2455.17   1878.38
 2352.94   1750.72
 2066.84   1899.31
 2137.98   1753.19
 2128.68   1557.29
 2489.23   2053.52
 2627.56   2038.26
 2110.78   1573.16
 2596.56   2073.89
 2187.44   1660.12
 2398.28   1888.07
 2374.33   1937.21
       p2p2       
 KB/s in  KB/s out
 2412.56   1949.07
 2481.35   2092.07
 2253.41   1892.30
 2017.22   1605.01
 2284.03   1645.02
 2184.90   1751.87
 2262.64   1793.33
 2247.10   1855.32
 2363.00   1798.75
 2549.76   2084.49
 2116.74   1804.75
 2387.86   1835.57
 2277.06   1773.94
 1984.33   1641.54
 2494.09   2080.22
 2413.88   1883.05
 2417.79   1955.75
 2522.45   1991.70
 2393.49   1974.45
 2249.59   1767.28
 2346.83   1778.26
 2416.84   1940.49
       p2p2       
 KB/s in  KB/s out
 2456.96   1836.00
 2366.20   1877.22
 2432.54   2123.67
 2335.74   1892.17
 2361.77   1933.28
 2544.11   2075.95
 2360.77   1673.61
 2382.19   1747.54
 2340.33   1696.20
 2249.16   1739.84
 2382.31   2015.59
 1949.77   1594.23
 2540.45   2012.00
 2382.38   1744.97
 2371.65   2008.27
 2549.60   2053.21
 2356.75   1833.39
 2015.08   1497.81
 1937.50   1769.60
 2164.91   1812.86
 2345.84   1839.85
 2146.30   1699.71
       p2p2       
 KB/s in  KB/s out
 2376.18   1855.66
 2507.08   2100.51
 2168.04   1705.90
 2433.78   1814.34
 2680.78   2128.53
 2217.89   1569.39
 2166.63   1874.73
 2147.82   1897.42
 2574.75   1945.10
 2489.54   2098.18
 2175.65   1633.05
 2369.93   1893.48
 2371.29   1901.62
 2203.42   1660.09
 2385.41   1805.10
 2427.45   1970.27
 2249.62   1829.26
 2270.71   1788.31
 2101.50   1400.87
 2690.99   2088.36
 2378.98   2103.66
 1801.06   1374.14
       p2p2       
 KB/s in  KB/s out
  869.24    647.72
 1057.65    767.68
  779.08    561.49
 1073.20    869.52
  512.71    431.05
  816.47    770.76
  557.93    548.01
  823.97    813.50
  654.90    642.70
  623.72    626.66
  609.69    599.94
  735.95    670.84
  673.96    638.60
  772.06    718.57
  800.43    783.44
 1110.69   1128.97
 2937.42   2750.45
 3279.95   2925.15
 3121.43   2530.95
 2885.42   2266.33
 2638.47   1999.30
 2478.47   1760.95
       p2p2       
 KB/s in  KB/s out
 2279.18   1591.00
 2141.39   1517.31
 1580.95   1184.20
 1985.90   1486.78
 2608.91   2197.38
 2933.88   2455.79
 2849.73   2069.76
 2201.01   1672.90
 2253.63   1725.84
 1890.42   1461.48
 2292.07   1810.41
 2551.60   2136.42
 2326.97   1803.92
 2194.78   1855.12
 2616.72   2170.35
 2207.78   1732.18
 2217.78   1694.84
 2142.49   1608.61
 2276.99   1719.43
 2357.49   1927.48
 2191.36   1687.11
 2479.13   1776.65
       p2p2       
 KB/s in  KB/s out
 2369.86   1773.94
 2285.43   1662.63
 2464.32   2106.32
 1912.68   1521.63
 1947.69   1597.04
 2069.25   1654.29
 2662.05   2184.35
 2631.72   2074.04
 2490.62   1970.69
 2392.70   1792.32
 2168.15   1706.13
 2568.53   2034.52
 2088.95   1846.92
 2317.36   1812.55
 2498.46   1939.97
 2326.28   1802.73
 2423.81   1842.55
 2448.74   1927.87
 2348.02   1869.96
 2493.23   1942.57
 2135.53   1745.38
 1813.08   1579.55
       p2p2       
 KB/s in  KB/s out
 2539.82   2027.51
 2446.88   1961.19
 2545.95   2101.22
 1971.58   1517.22
 2267.93   1688.37
 2371.43   1838.05
 2641.44   2073.93
 2370.22   1921.23
 2353.51   1854.86
 2185.32   1786.59
 2226.52   1880.72
 2150.05   1865.89
 2430.32   1863.51
 2445.70   1992.96
 2278.92   1630.55
 2299.39   1759.79
 2283.72   1725.15
 2355.06   1789.50
 2291.36   1915.87
 2257.53   1642.55
 2203.23   1698.79
 2430.63   2009.41
       p2p2       
 KB/s in  KB/s out
 2467.57   1906.52
 2064.43   1746.85
 2253.32   1713.45
 2314.22   1708.25
 2397.50   1977.10
 2346.45   1845.93
 2173.37   1776.47
 2528.52   1991.76
 2266.03   1840.56
 2165.11   1731.40
 2237.61   1630.94
 2160.36   1743.78
 2424.77   1809.64
 1992.36   1515.27
 2320.72   1927.63
 2462.20   1842.15
 2225.04   1780.52
 2360.85   1946.69
 2433.60   1901.63
 2248.89   1764.46
 2530.84   2005.77
 2134.60   1660.88
       p2p2       
 KB/s in  KB/s out
 2217.64   1746.46
 2269.16   1746.51
 2234.18   1898.71
 2205.87   1816.81
 2184.05   1653.49
 2513.58   1970.16
 2367.86   1736.38
 2240.46   1772.13
 2489.74   1824.12
 2437.53   1990.62
 2129.72   1727.69
 2392.54   1844.08
 2116.27   1691.44
 2281.20   1690.49
 2088.23   1672.63
 2520.48   2007.94
 2544.53   1997.28
 2438.50   1763.41
 2343.03   1725.23
 2266.01   1941.46
 2280.71   1974.95
 2614.39   1937.21
       p2p2       
 KB/s in  KB/s out
 2422.48   1802.66
 2342.18   1921.17
 2170.79   1739.67
 2391.99   1756.46
 2234.35   1607.20
 2243.54   1856.58
 2148.65   1651.86
 2340.73   1964.54
 2222.70   1707.78
 2385.70   1791.76
 2305.43   1772.98
 2525.65   1842.20
 2255.59   1775.26
 2303.90   1891.84
 2376.79   2009.61
 2317.15   1732.70
 2301.87   1666.56
 2262.80   1789.52
 2277.75   1628.99
 2190.90   1749.91
 2436.18   1974.87
 2410.44   1806.24
       p2p2       
 KB/s in  KB/s out
 2091.59   1655.10
 2374.27   1940.92
 2360.62   1920.06
 2109.02   1526.85
 2531.95   1902.53
 2048.13   1442.44
 2449.88   1887.86
 2343.74   1704.46
 2366.62   1954.44
 2205.11   1635.16
 2106.12   1721.48
 2312.92   1856.51
 2355.53   1881.66
 2554.32   2055.72
 2444.10   1960.84
 2376.29   1887.10
 2260.43   1748.53
 2644.18   2116.05
 2497.41   1982.71
 2294.84   1756.63
 2190.06   1915.50
 2142.48   1757.14
       p2p2       
 KB/s in  KB/s out
 2324.97   1732.80
 2200.10   1555.82
 2391.98   1771.55
 2142.74   1636.99
 2261.79   1682.23
 2389.91   1885.24
 2561.90   1995.57
 2250.89   1726.42
 2205.04   1788.06
 2597.13   1943.99
 2206.54   1932.87
 2238.33   1967.74
 2481.84   1969.24
 2380.67   1960.46
 2332.21   1880.51
 2146.04   1559.75
 2424.30   1848.04
 2249.30   1580.16
 2192.66   1770.81
 2167.76   1594.83
 2199.14   1722.90
 2217.55   1860.78
       p2p2       
 KB/s in  KB/s out
 2035.58   1588.35
 2513.87   2016.12
 2487.38   1969.91
 2312.31   1881.99
 2177.86   1705.51
 2400.05   1739.98
 2216.59   1652.30
 2232.38   1640.60
 2443.42   1924.32
 2300.75   1776.60
 2489.79   1762.78
 2488.64   1943.74
 2253.26   1671.16
 2303.98   1993.58
 2329.19   1950.08
 2509.12   1930.07
 2259.42   1793.78
 2205.58   1877.11
 2435.29   1909.50
 2170.65   1801.54
 2589.84   1993.92
 2706.55   2308.15
       p2p2       
 KB/s in  KB/s out
 2271.51   1725.27
 2280.76   1720.10
 2335.48   1846.92
 2090.69   1518.69
 2128.54   1829.04
 2272.29   1828.49
 2203.74   1672.83
 2308.47   1894.00
 2466.61   1907.81
 2332.14   1892.78
 2482.80   1892.46
 2196.86   1698.14
 2298.80   1715.55
 2329.88   1921.24
 2217.70   1845.46
 2231.81   1885.96
 2291.81   1727.19
 2435.12   1953.02
 2430.26   1867.57
 2221.01   1606.53
 2261.02   1540.65
 2527.15   1994.82
       p2p2       
 KB/s in  KB/s out
 2281.86   1684.45
 2316.69   1882.13
 1922.49   1566.70
 2320.36   2157.85
 2486.63   2009.48
 2541.40   1942.73
 2399.56   1860.42
 2376.37   1985.72
 2297.31   1768.54
 2176.28   1653.23
 2476.33   1927.50
 2202.14   1629.91
 2159.71   1725.34
 2571.27   2098.27
 2334.43   1711.67
 2376.87   1757.39
 2314.91   1666.33
 2300.16   1786.84
 2476.69   1853.44
 2289.53   1795.55
 2426.92   1791.19
 2263.46   1849.86
       p2p2       
 KB/s in  KB/s out
 2160.56   1753.83
 2561.55   2000.22
 2553.90   2056.51
 2191.56   1734.93
 2299.66   1773.79
 2367.87   1950.94
 2519.52   1967.22
 2341.21   1863.05
 2399.30   1898.98
 2306.40   1936.62
 1976.67   1558.73
 2001.02   1520.54
 2219.00   1777.57
 2374.58   1792.19
 2188.88   1593.97
 1950.42   1449.23
 2487.18   1993.57
 2312.48   1669.83
 2626.82   2068.35
 2479.10   1915.36
 2260.11   1681.45
 2161.73   1856.25
       p2p2       
 KB/s in  KB/s out
 2271.60   1897.64
 2407.42   1798.26
 2414.21   1787.84
 2234.58   1732.70
 2218.63   1684.78
 2466.26   1854.10
 2580.19   2038.39
 2182.31   1608.38
 2284.28   1849.73
 2617.37   2058.01
 2062.71   1844.48
 2386.02   1904.71
 2340.75   1641.08
 2239.21   1721.73
 2494.83   1867.19
 2298.82   1777.02
 2412.80   1742.03
 2438.87   2013.43
 2287.75   1881.17
 2303.98   1808.66
 2493.28   2052.18
 2324.30   2009.17
       p2p2       
 KB/s in  KB/s out
 2345.60   1740.67
 2318.75   1907.84
 2398.36   1845.56
 2812.99   2214.44
 3103.44   2476.86
 3433.42   2518.34
 3026.02   2510.98
 2929.26   2091.51
 2434.29   1937.52
 1841.31   1604.09
 1617.64   1047.30
 1098.54    666.32
 1251.23    969.10
  924.51    735.06
  802.65    681.34
  698.55    633.02
  625.49    570.97
  574.22    579.91
  430.91    401.34
  666.47    671.98
  663.77    654.50
  757.86    757.83
       p2p2       
 KB/s in  KB/s out
  624.55    627.58
  549.54    554.69
  710.41    698.55
  705.64    710.71
  487.68    492.09
  783.57    782.26
  694.83    690.08
  578.38    579.41
  640.41    645.41
 1618.05   1666.27
96588.28  68406.04
124302.4  86560.94
110202.9  84164.65
106882.1  79516.10
116550.2  82591.11
121696.0  72102.29
115470.6  76529.92
115197.9  77307.31
95080.49  71139.80
93572.81  71008.66
119420.7  77303.71
99580.07  73921.37
       p2p2       
 KB/s in  KB/s out
123865.1  90074.66
129175.1  89769.84
95916.20  76045.25
126386.8  93967.58
106783.1  67601.47
112960.1  73037.50
111916.4  77890.19
133321.7  105318.4
106601.9  74847.94
132874.5  83395.27
104502.1  74395.15
98396.00  62502.19
103133.8  74890.32
101945.5  76300.29
114275.3  86657.53
118069.3  79235.86
114986.3  93908.56
96154.71  59846.37
103693.1  78217.83
112177.2  83658.09
125728.9  91191.80
134982.8  101108.8
       p2p2       
 KB/s in  KB/s out
92114.23  76045.90
126389.3  83616.84
107392.7  69601.24
82235.50  56806.56
69972.68  46471.23
98491.94  79109.35
102007.4  74351.53
103723.3  78027.37
89873.17  64178.42
109106.9  82245.29
103727.3  73396.07
93098.25  61450.75
113979.5  79800.78
94782.25  80697.58
101473.3  69271.82
105222.8  74771.60
102037.1  79684.09
110780.6  59682.27
106830.9  74480.75
104538.9  71461.69
129714.2  95799.00
119562.1  85218.60
       p2p2       
 KB/s in  KB/s out
106089.8  68600.19
137640.1  92993.90
101911.2  66553.92
118102.8  77673.33
100879.0  96270.53
114296.8  81395.52
104679.8  73081.78
104946.0  69067.77
112477.6  71111.82
125784.5  101294.2
110862.4  87318.98
85530.82  66967.73
94986.62  66458.04
96622.66  59434.03
107753.0  76453.64
103327.4  74282.38
106790.4  83741.33
105669.2  76047.01
113689.8  79190.19
107200.2  76324.29
117111.2  100695.7
119447.5  70289.81
       p2p2       
 KB/s in  KB/s out
94652.05  57569.23
116738.4  81649.50
105599.4  74615.36
94447.45  73730.91
109861.0  65799.48
111436.8  75196.84
101597.5  72415.53
91087.29  59445.50
107142.4  79465.52
105740.0  70628.17
99417.97  62653.76
112265.1  92070.90
116932.9  89898.56
113113.9  98046.46
111609.8  85688.42
91032.37  69878.33
106791.3  78340.13
138918.8  88730.68
106354.0  68409.67
63338.29  54906.89
89644.67  77031.45
107177.5  83215.10
       p2p2       
 KB/s in  KB/s out
91458.42  66446.74
96542.64  69419.96
100658.7  86931.72
24649.41  23414.29
  794.39    653.26
  950.84    661.76
  848.59    668.13
  785.08    803.25
  738.35    579.74
  729.74    681.69
  548.80    523.36
106245.4  86263.76
111434.1  86017.83
104963.2  80072.70
109979.9  76208.42
118888.5  96311.52
85677.24  58849.48
112285.7  86985.13
106387.2  65711.44
105677.1  68728.58
94655.45  68342.62
120454.9  79268.54
       p2p2       
 KB/s in  KB/s out
96473.32  80874.57
