Linux 3.19.0-25-generic (dss-storage-2) 	10/27/2015 	_x86_64_	(24 CPU)

03:31:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:31:17 PM  all    2.16    0.00    2.84    0.54    0.00    0.45    0.00    0.00    0.00   94.01
03:31:18 PM  all    2.03    0.00    2.89    0.50    0.00    0.32    0.00    0.00    0.00   94.27
03:31:19 PM  all    2.22    0.00    2.89    0.40    0.00    0.36    0.00    0.00    0.00   94.13
03:31:20 PM  all    1.77    0.00    1.86    0.22    0.00    0.22    0.00    0.00    0.00   95.93
03:31:21 PM  all    2.20    0.00    2.57    0.64    0.00    0.50    0.00    0.00    0.00   94.08
03:31:22 PM  all    2.51    0.00    2.69    0.50    0.00    0.59    0.00    0.00    0.00   93.71
03:31:23 PM  all    1.56    0.00    1.88    0.58    0.04    0.36    0.00    0.00    0.00   95.58
03:31:24 PM  all    2.11    0.00    2.33    0.45    0.00    0.31    0.00    0.00    0.00   94.80
03:31:25 PM  all    2.20    0.00    2.79    0.32    0.00    0.18    0.00    0.00    0.00   94.51
03:31:26 PM  all    1.56    0.00    2.54    0.62    0.00    0.22    0.00    0.00    0.00   95.05
03:31:27 PM  all    1.87    0.00    2.23    0.68    0.00    0.41    0.00    0.00    0.00   94.81
03:31:28 PM  all    2.10    0.00    2.55    0.63    0.00    0.63    0.00    0.00    0.00   94.09
03:31:29 PM  all    1.60    0.00    1.96    0.53    0.00    0.45    0.00    0.00    0.00   95.45
03:31:30 PM  all    2.32    0.00    3.34    0.89    0.00    0.49    0.00    0.00    0.00   92.96
03:31:31 PM  all    0.99    0.00    2.21    0.23    0.00    0.45    0.00    0.00    0.00   96.13
03:31:32 PM  all    1.69    0.00    1.87    0.40    0.00    0.31    0.00    0.00    0.00   95.74
03:31:33 PM  all   27.73    0.00    6.57    1.93    0.00    0.64    0.00    0.00    0.00   63.13
03:31:34 PM  all   39.64    0.00    7.95    1.65    0.00    0.83    0.00    0.00    0.00   49.93
03:31:35 PM  all   34.29    0.00    5.65    1.23    0.00    0.59    0.00    0.00    0.00   58.23
03:31:36 PM  all   46.32    0.00    6.85    0.96    0.00    0.91    0.00    0.00    0.00   44.95
03:31:37 PM  all   45.96    0.00    7.94    0.81    0.00    1.08    0.00    0.00    0.00   44.20
03:31:38 PM  all   39.08    0.00    6.17    1.72    0.00    0.41    0.00    0.00    0.00   52.61
03:31:39 PM  all   38.45    0.00    5.26    0.82    0.00    0.59    0.00    0.00    0.00   54.87
03:31:40 PM  all   40.15    0.00    5.87    0.55    0.00    0.82    0.00    0.00    0.00   52.61
03:31:41 PM  all   39.26    0.00    6.15    0.54    0.00    0.54    0.00    0.00    0.00   53.51
03:31:42 PM  all   40.97    0.00    6.80    0.59    0.00    0.73    0.00    0.00    0.00   50.91
03:31:43 PM  all   44.98    0.00    7.13    0.41    0.00    0.95    0.00    0.00    0.00   46.52
03:31:44 PM  all   38.55    0.00    5.14    0.37    0.00    0.83    0.00    0.00    0.00   55.12
03:31:45 PM  all   37.19    0.00    5.19    0.68    0.05    0.68    0.00    0.00    0.00   56.21
03:31:46 PM  all   42.33    0.00    7.15    0.41    0.00    0.86    0.00    0.00    0.00   49.25
03:31:47 PM  all   48.27    0.00    7.29    0.58    0.00    0.63    0.00    0.00    0.00   43.23
03:31:48 PM  all   38.97    0.00    6.69    0.32    0.00    0.99    0.00    0.00    0.00   53.03
03:31:49 PM  all   37.11    0.00    6.24    0.14    0.00    0.55    0.00    0.00    0.00   55.96
03:31:50 PM  all   43.45    0.00    7.21    0.18    0.00    1.00    0.00    0.00    0.00   48.15
03:31:51 PM  all   44.66    0.00    6.30    0.55    0.00    0.73    0.00    0.00    0.00   47.76
03:31:52 PM  all   46.45    0.00    6.46    0.36    0.00    0.86    0.00    0.00    0.00   45.86
03:31:53 PM  all   42.30    0.00    7.38    2.60    0.00    0.64    0.00    0.00    0.00   47.08
03:31:54 PM  all   44.03    0.00    6.33    2.44    0.00    0.77    0.00    0.00    0.00   46.43
03:31:55 PM  all   43.16    0.00    7.00    1.82    0.00    1.00    0.00    0.00    0.00   47.02
03:31:56 PM  all   45.27    0.00    6.93    0.27    0.00    0.68    0.00    0.00    0.00   46.85
03:31:57 PM  all   38.06    0.00    5.92    0.23    0.00    0.73    0.00    0.00    0.00   55.05
03:31:58 PM  all   40.22    0.00    6.04    0.32    0.00    1.00    0.00    0.00    0.00   52.43
03:31:59 PM  all   45.95    0.00    7.96    0.23    0.00    1.05    0.00    0.00    0.00   44.81
03:32:00 PM  all   44.61    0.00    8.51    0.46    0.00    1.27    0.00    0.00    0.00   45.15
03:32:01 PM  all   42.84    0.00    7.57    0.41    0.05    0.96    0.00    0.00    0.00   48.18
03:32:02 PM  all   42.21    0.00    6.61    0.50    0.00    0.96    0.00    0.00    0.00   49.73
03:32:03 PM  all   39.79    0.00    7.55    0.27    0.00    0.91    0.00    0.00    0.00   51.48
03:32:04 PM  all   37.92    0.00    5.78    0.41    0.00    0.83    0.00    0.00    0.00   55.07
03:32:05 PM  all   39.34    0.00    6.16    0.96    0.00    0.91    0.00    0.00    0.00   52.62
03:32:06 PM  all   47.37    0.00    8.28    0.55    0.00    1.28    0.00    0.00    0.00   42.52
03:32:07 PM  all   40.87    0.00    6.85    0.27    0.00    0.63    0.00    0.00    0.00   51.37
03:32:08 PM  all   49.59    0.00    7.61    0.09    0.00    0.77    0.00    0.00    0.00   41.94
03:32:09 PM  all   43.55    0.00    7.08    0.59    0.05    0.86    0.00    0.00    0.00   47.87
03:32:10 PM  all   40.87    0.00    8.36    0.05    0.00    1.14    0.00    0.00    0.00   49.59
03:32:11 PM  all   43.29    0.00    8.74    0.14    0.00    2.30    0.00    0.00    0.00   45.54
03:32:12 PM  all   43.64    0.00    7.62    0.27    0.00    0.82    0.00    0.00    0.00   47.65
03:32:13 PM  all   48.65    0.00    7.71    0.09    0.00    0.90    0.00    0.00    0.00   42.65
03:32:14 PM  all   40.85    0.00    7.03    0.46    0.00    0.92    0.00    0.00    0.00   50.74
03:32:15 PM  all   39.83    0.00    6.52    0.23    0.00    0.78    0.00    0.00    0.00   52.65
03:32:16 PM  all   35.17    0.00    7.95    0.32    0.00    0.83    0.00    0.00    0.00   55.73
03:32:17 PM  all   38.12    0.00    7.16    0.46    0.00    0.55    0.00    0.00    0.00   53.72
03:32:18 PM  all   47.96    0.00    8.30    0.45    0.00    1.00    0.00    0.00    0.00   42.29
03:32:19 PM  all   40.92    0.00    7.95    0.14    0.00    1.06    0.00    0.00    0.00   49.93
03:32:20 PM  all   43.45    0.00    6.96    0.23    0.00    0.83    0.00    0.00    0.00   48.52
03:32:21 PM  all   37.72    0.00    5.67    0.09    0.00    0.73    0.00    0.00    0.00   55.78
03:32:22 PM  all   46.00    0.00    7.82    0.18    0.00    1.01    0.00    0.00    0.00   44.99
03:32:23 PM  all   38.93    0.00    6.13    0.32    0.00    0.46    0.00    0.00    0.00   54.16
03:32:24 PM  all   44.78    0.00    7.49    0.32    0.00    0.86    0.00    0.00    0.00   46.55
03:32:25 PM  all   43.01    0.00    7.72    0.23    0.00    0.82    0.00    0.00    0.00   48.22
03:32:26 PM  all   43.86    0.00    6.89    0.32    0.00    0.95    0.00    0.00    0.00   47.98
03:32:27 PM  all   42.63    0.00    7.17    0.41    0.00    1.10    0.00    0.00    0.00   48.69
03:32:28 PM  all   42.74    0.00    7.35    0.32    0.05    0.92    0.00    0.00    0.00   48.62
03:32:29 PM  all   42.22    0.00    6.74    0.32    0.00    0.90    0.00    0.00    0.00   49.82
03:32:30 PM  all   38.69    0.00    7.66    0.41    0.00    0.87    0.00    0.00    0.00   52.36
03:32:31 PM  all   42.04    0.00    7.76    0.23    0.00    1.14    0.00    0.00    0.00   48.84
03:32:32 PM  all   43.17    0.00    6.71    0.36    0.00    0.73    0.00    0.00    0.00   49.02
03:32:33 PM  all   39.55    0.00    7.06    0.32    0.00    0.78    0.00    0.00    0.00   52.29
03:32:34 PM  all   53.61    0.00    8.98    0.27    0.00    1.35    0.00    0.00    0.00   35.79
03:32:35 PM  all   40.47    0.00    6.49    0.92    0.00    0.78    0.00    0.00    0.00   51.34
03:32:36 PM  all   45.85    0.00    7.94    0.36    0.00    0.73    0.00    0.00    0.00   45.12
03:32:37 PM  all   37.90    0.00    6.61    0.28    0.00    0.69    0.00    0.00    0.00   54.52
03:32:38 PM  all   38.91    0.00    5.88    0.50    0.00    0.77    0.00    0.00    0.00   53.94
03:32:39 PM  all   37.93    0.00    5.69    0.36    0.00    0.59    0.00    0.00    0.00   55.42
03:32:40 PM  all   42.37    0.00    7.24    1.31    0.00    0.77    0.00    0.00    0.00   48.30
03:32:41 PM  all   43.40    0.00    8.54    0.96    0.00    1.01    0.00    0.00    0.00   46.09
03:32:42 PM  all   42.10    0.00    8.11    0.51    0.00    0.97    0.00    0.00    0.00   48.32
03:32:43 PM  all   47.14    0.00    7.56    0.36    0.00    1.04    0.00    0.00    0.00   43.90
03:32:44 PM  all   39.09    0.00    6.35    0.18    0.00    0.55    0.00    0.00    0.00   53.84
03:32:45 PM  all   43.47    0.00    8.64    0.23    0.00    1.27    0.00    0.00    0.00   46.38
03:32:46 PM  all   36.73    0.00    6.86    0.42    0.00    0.79    0.00    0.00    0.00   55.19
03:32:47 PM  all   38.96    0.00    5.99    0.18    0.00    0.55    0.00    0.00    0.00   54.32
03:32:48 PM  all   40.54    0.00    7.16    0.27    0.00    0.87    0.00    0.00    0.00   51.16
03:32:49 PM  all   48.43    0.00    7.96    0.18    0.00    1.50    0.00    0.00    0.00   41.93
03:32:50 PM  all   43.80    0.00    7.63    0.41    0.00    0.95    0.00    0.00    0.00   47.21
03:32:51 PM  all   40.75    0.00    7.19    0.32    0.00    1.10    0.00    0.00    0.00   50.64
03:32:52 PM  all   42.48    0.00    6.77    0.18    0.00    0.46    0.00    0.00    0.00   50.11
03:32:53 PM  all   44.43    0.00    7.69    0.23    0.05    1.00    0.00    0.00    0.00   46.61
03:32:54 PM  all   43.95    0.00    6.92    0.23    0.00    0.82    0.00    0.00    0.00   48.09
03:32:55 PM  all   45.26    0.00    7.99    1.68    0.00    0.82    0.00    0.00    0.00   44.26
03:32:56 PM  all   42.43    0.00    7.64    1.51    0.00    0.91    0.00    0.00    0.00   47.51
03:32:57 PM  all   40.87    0.00    7.28    1.68    0.00    0.77    0.00    0.00    0.00   49.39
03:32:58 PM  all   38.47    0.00    6.99    0.32    0.00    0.83    0.00    0.00    0.00   53.38
03:32:59 PM  all   43.34    0.00    7.12    0.46    0.00    0.92    0.00    0.00    0.00   48.16
03:33:00 PM  all   34.00    0.00    7.15    0.28    0.00    1.25    0.00    0.00    0.00   57.32
03:33:01 PM  all   37.21    0.00    7.81    0.41    0.00    0.78    0.00    0.00    0.00   53.79
03:33:02 PM  all   36.11    0.00    6.49    0.23    0.00    1.06    0.00    0.00    0.00   56.10
03:33:03 PM  all   35.88    0.00    6.06    0.05    0.00    1.02    0.00    0.00    0.00   57.00
03:33:04 PM  all   49.32    0.00    9.57    0.27    0.00    1.18    0.00    0.00    0.00   39.66
03:33:05 PM  all   38.17    0.00    6.93    0.50    0.00    1.06    0.00    0.00    0.00   53.35
03:33:06 PM  all   36.74    0.00    6.31    0.32    0.00    0.64    0.00    0.00    0.00   55.99
03:33:07 PM  all   34.94    0.00    6.27    0.41    0.00    0.92    0.00    0.00    0.00   57.46
03:33:08 PM  all   42.42    0.00    7.60    0.41    0.00    0.45    0.00    0.00    0.00   49.12
03:33:09 PM  all   45.66    0.00    7.45    0.86    0.00    0.59    0.00    0.00    0.00   45.43
03:33:10 PM  all   41.40    0.00    7.96    0.82    0.00    0.82    0.00    0.00    0.00   49.00
03:33:11 PM  all   40.65    0.00    6.26    0.09    0.00    0.73    0.00    0.00    0.00   52.27
03:33:12 PM  all   37.29    0.00    6.28    0.23    0.00    0.55    0.00    0.00    0.00   55.64
03:33:13 PM  all   36.13    0.00    6.30    0.32    0.00    0.59    0.00    0.00    0.00   56.66
03:33:14 PM  all   40.99    0.00    5.97    0.36    0.00    0.50    0.00    0.00    0.00   52.17
03:33:15 PM  all   42.76    0.00    6.81    0.73    0.00    0.96    0.00    0.00    0.00   48.74
03:33:16 PM  all   43.32    0.00    8.66    0.37    0.05    0.92    0.00    0.00    0.00   46.68
