Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
11:10:08,205,209920000,98.9,91.67,40.41,41378284.64,100%,0,0,0
11:10:13,207,211968000,97.63,91.5,40.92,41903076.12,100%,1,1,1
11:10:18,220,225280000,91.55,85.8,43.65,44695261.18,100%,2,2,2
11:10:23,104,106496000,96.52,91.26,20.7,21194128.83,100%,3,3,3
11:10:28,154,157696000,99.56,94.44,49.22,50401981.38,100%,4,4,4
11:10:33,158,161792000,95.96,90.73,41.29,42276814.77,100%,5,5,5
11:10:38,210,215040000,95.79,90.69,52.43,53688883.51,100%,6,6,6
11:10:43,211,216064000,96.02,90.96,41.62,42621043.6,100%,7,7,7
11:10:48,209,214016000,96.49,91.75,41.42,42416344,100%,8,8,8
11:10:53,199,203776000,103.5,98.4,38.74,39671206.19,100%,9,9,9
11:10:58,210,215040000,96.06,90.44,41.58,42582248.79,100%,10,10,10
11:11:03,193,197632000,89.67,84.83,44.63,45697521.36,100%,11,11,11
