Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
11:03:55,419,26816000,47.83,47.14,83.45,5340540.71,100%,0,0,0
11:04:00,349,22336000,42.99,42.57,69.63,4456420.55,100%,1,1,1
11:04:05,456,29184000,45.37,45.02,106.98,6846627.57,100%,2,2,2
11:04:10,432,27648000,46.52,46.19,85.78,5489682.2,100%,3,3,3
11:04:15,457,29248000,43.91,43.54,90.89,5816732.51,100%,4,4,4
11:04:20,425,27200000,47.28,46.89,84.38,5400218.09,100%,5,5,5
11:04:25,416,26624000,48.27,47.9,82.72,5293975.7,100%,6,6,6
11:04:30,335,21440000,44.9,44.55,66.7,4268854.64,100%,7,7,7
11:04:35,313,20032000,48.13,47.81,83.9,5369846.22,100%,8,8,8
11:04:40,445,28480000,45.05,44.71,110.31,7059928.81,100%,9,9,9
11:04:45,340,21760000,44.25,43.9,67.68,4331474.91,100%,10,10,10
11:04:50,393,25152000,46.54,46.23,107.38,6872585.73,100%,11,11,11
