       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  313988.5  205446.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  238213.8  144543.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  313317.6  277433.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00  321297.5  184264.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  329482.1  265122.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  291789.2  173697.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  255930.4  269480.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  312029.4  250797.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  324747.8  174485.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.33      0.00      0.00  264479.9  136046.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  333724.8  177628.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.33      0.00      0.00      0.00  217772.4  205090.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  297233.4  189821.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  144270.8  221963.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  283870.8  140074.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  315505.4  206252.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  253513.2  211271.1
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  278181.4  240023.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  193287.3  219161.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  176372.1  194290.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  265542.5  201484.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  484967.4  299545.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  376851.0  191020.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  349131.0  67557.50
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  285180.2  167765.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  341045.9  120321.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  279862.2  210330.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  243346.5  352651.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  201795.1  219646.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  226998.9  284971.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  314459.7  254683.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  307970.1  279678.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  189153.9  192783.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  222653.2  283665.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  199173.9  207751.0
