Stage,Op-Name,Op-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,60%-ResTime,80%-ResTime,90%-ResTime,95%-ResTime,99%-ResTime,100%-ResTime,Throughput,Bandwidth,Succ-Ratio,Status,Detailed Status
s1-64m-1t,read,read,61,3997696000,967.57,73.56,920,1060,1300,1450,1690,1710,1.03,67726565.81,100%,completed,waiting @ 2015-11-07 14:17:23,booting @ 2015-11-07 14:17:23,submitting @ 2015-11-07 14:17:23,authing @ 2015-11-07 14:17:23,launching @ 2015-11-07 14:17:23,running @ 2015-11-07 14:17:23,closing @ 2015-11-07 14:18:23,completed @ 2015-11-07 14:18:23
s2-64m-4t,read,read,94,6160384000,2346.26,55.46,2110,3690,4600,5680,7890,7920,1.7,111258296.77,100%,completed,waiting @ 2015-11-07 14:17:23,booting @ 2015-11-07 14:18:26,submitting @ 2015-11-07 14:18:26,authing @ 2015-11-07 14:18:26,launching @ 2015-11-07 14:18:26,running @ 2015-11-07 14:18:26,closing @ 2015-11-07 14:19:41,completed @ 2015-11-07 14:19:41
s3-64m-16t,read,read,98,6422528000,8538.83,58.16,8530,10940,13230,14390,20370,26400,1.88,123305132.47,100%,cancelled,waiting @ 2015-11-07 14:17:23,booting @ 2015-11-07 14:19:43,submitting @ 2015-11-07 14:19:41,authing @ 2015-11-07 14:19:41,launching @ 2015-11-07 14:19:41,running @ 2015-11-07 14:19:41,cancelled @ 2015-11-07 14:23:00
64m-32t,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,cancelled,waiting @ 2015-11-07 14:17:23,cancelled @ 2015-11-07 14:23:00
64m-64t,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,cancelled,waiting @ 2015-11-07 14:17:23,cancelled @ 2015-11-07 14:23:00
64m-128t,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,cancelled,waiting @ 2015-11-07 14:17:23,cancelled @ 2015-11-07 14:23:00
