Linux 3.19.0-25-generic (dss-storage-2) 	10/26/2015 	_x86_64_	(24 CPU)

06:09:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:09:12 PM  all    2.51    0.00    1.48    1.97    0.00    0.31    0.00    0.00    0.00   93.73
06:09:13 PM  all    7.73    0.00    3.54    2.67    0.00    0.32    0.00    0.00    0.00   85.73
06:09:14 PM  all    2.13    0.00    1.81    1.54    0.00    0.32    0.00    0.00    0.00   94.20
06:09:15 PM  all    2.56    0.00    2.65    0.90    0.00    0.18    0.00    0.00    0.00   93.70
06:09:16 PM  all    1.71    0.00    2.03    1.53    0.00    0.23    0.00    0.00    0.00   94.51
06:09:17 PM  all    2.65    0.00    3.06    1.51    0.00    0.37    0.00    0.00    0.00   92.42
06:09:18 PM  all   23.48    0.00    7.21    0.88    0.00    1.02    0.00    0.00    0.00   67.42
06:09:19 PM  all   47.24    0.00   11.25    4.27    0.04    1.78    0.00    0.00    0.00   35.41
06:09:20 PM  all   47.42    0.00   13.88    6.90    0.00    2.85    0.00    0.00    0.00   28.96
06:09:21 PM  all   37.15    0.00   12.02   12.66    0.00    2.03    0.00    0.00    0.00   36.14
06:09:22 PM  all   30.26    0.00    7.95   11.11    0.00    1.58    0.00    0.00    0.00   49.09
06:09:23 PM  all   18.43    0.00    6.44    4.17    0.00    0.79    0.00    0.00    0.00   70.17
06:09:24 PM  all   13.44    0.00    4.98    3.30    0.00    0.84    0.00    0.00    0.00   77.44
06:09:25 PM  all    9.68    0.00    4.46    4.70    0.00    0.75    0.00    0.00    0.00   80.41
06:09:26 PM  all    9.84    0.00    3.80    4.25    0.00    0.59    0.00    0.00    0.00   81.52
06:09:27 PM  all    7.27    0.00    3.36    1.33    0.00    0.46    0.00    0.00    0.00   87.58
06:09:28 PM  all    2.41    0.00    2.14    3.60    0.00    0.41    0.00    0.00    0.00   91.44
06:09:29 PM  all    8.71    0.00    3.92    3.59    0.00    0.46    0.00    0.00    0.00   83.33
06:09:30 PM  all   10.49    0.00    4.56    3.50    0.00    0.83    0.00    0.00    0.00   80.63
06:09:31 PM  all    9.78    0.00    4.69    1.75    0.00    0.64    0.00    0.00    0.00   83.14
06:09:32 PM  all    7.10    0.00    3.87    1.64    0.00    0.68    0.00    0.00    0.00   86.71
06:09:33 PM  all    2.23    0.00    1.59    1.55    0.00    0.27    0.00    0.00    0.00   94.36
06:09:34 PM  all   10.02    0.00    3.68    2.38    0.00    0.49    0.00    0.00    0.00   83.42
06:09:35 PM  all    7.14    0.00    3.76    1.48    0.00    0.70    0.00    0.00    0.00   86.93
06:09:36 PM  all    2.71    0.00    2.48    0.55    0.00    0.37    0.00    0.00    0.00   93.90
06:09:37 PM  all    7.27    0.00    3.10    0.90    0.00    0.40    0.00    0.00    0.00   88.33
06:09:38 PM  all    8.55    0.00    3.19    1.90    0.00    0.46    0.00    0.00    0.00   85.90
06:09:39 PM  all   13.55    0.00    4.93    2.07    0.00    0.83    0.00    0.00    0.00   78.61
06:09:40 PM  all    9.77    0.00    4.08    0.75    0.00    0.38    0.00    0.00    0.00   85.02
06:09:41 PM  all    7.33    0.00    2.77    0.67    0.00    0.22    0.00    0.00    0.00   89.00
06:09:42 PM  all    4.85    0.00    2.82    0.71    0.00    0.28    0.00    0.00    0.00   91.34
06:09:43 PM  all   12.23    0.00    4.87    0.79    0.00    0.32    0.00    0.00    0.00   81.79
06:09:44 PM  all   14.95    0.00    4.68    0.68    0.05    0.64    0.00    0.00    0.00   79.00
06:09:45 PM  all    9.83    0.00    2.42    0.73    0.00    0.23    0.00    0.00    0.00   86.79
06:09:46 PM  all   10.64    0.00    3.49    2.41    0.00    0.27    0.00    0.00    0.00   83.19
06:09:47 PM  all    5.12    0.00    2.84    1.21    0.00    0.47    0.00    0.00    0.00   90.36
06:09:48 PM  all   11.54    0.00    3.44    1.13    0.00    0.36    0.00    0.00    0.00   83.52
06:09:49 PM  all    8.64    0.00    4.39    3.06    0.00    0.69    0.00    0.00    0.00   83.23
06:09:50 PM  all   10.09    0.00    4.36    4.77    0.00    0.46    0.00    0.00    0.00   80.32
06:09:51 PM  all    2.62    0.00    2.49    1.36    0.00    0.41    0.00    0.00    0.00   93.12
06:09:52 PM  all   26.28    0.00    6.80    2.96    0.00    0.97    0.00    0.00    0.00   62.98
06:09:53 PM  all   35.74    0.00    6.05    0.90    0.00    0.90    0.00    0.00    0.00   56.43
06:09:54 PM  all   34.98    0.00   10.03    5.77    0.00    1.51    0.00    0.00    0.00   47.71
06:09:55 PM  all   31.72    0.00    8.32   15.31    0.00    1.10    0.00    0.00    0.00   43.54
06:09:56 PM  all   21.67    0.00    7.48   24.55    0.00    0.90    0.00    0.00    0.00   45.41
06:09:57 PM  all   22.38    0.00    6.59    9.15    0.00    1.14    0.00    0.00    0.00   60.73
06:09:58 PM  all   16.12    0.00    4.34    8.41    0.00    0.69    0.00    0.00    0.00   70.44
06:09:59 PM  all   17.05    0.00    5.54    6.99    0.00    0.98    0.00    0.00    0.00   69.45
06:10:00 PM  all   14.59    0.00    4.25    3.43    0.00    0.69    0.00    0.00    0.00   77.05
06:10:01 PM  all    9.23    0.00    4.66    2.35    0.00    0.78    0.00    0.00    0.00   82.98
06:10:02 PM  all    4.88    0.00    4.61    0.88    0.00    0.28    0.00    0.00    0.00   89.36
06:10:03 PM  all   11.19    0.00    4.22    0.88    0.00    0.79    0.00    0.00    0.00   82.92
06:10:04 PM  all   17.98    0.00    6.02    3.48    0.00    0.88    0.00    0.00    0.00   71.64
06:10:05 PM  all   10.52    0.00    3.85    1.53    0.00    0.70    0.00    0.00    0.00   83.41
06:10:06 PM  all    9.65    0.00    4.00    1.61    0.00    0.69    0.00    0.00    0.00   84.05
06:10:07 PM  all    9.10    0.00    3.18    2.73    0.00    0.59    0.00    0.00    0.00   84.40
06:10:08 PM  all    6.27    0.00    4.27    2.32    0.00    0.88    0.00    0.00    0.00   86.25
06:10:09 PM  all   13.12    0.00    5.22    3.33    0.00    0.74    0.00    0.00    0.00   77.60
06:10:10 PM  all   10.50    0.00    3.88    2.51    0.00    0.32    0.00    0.00    0.00   82.79
06:10:11 PM  all    5.93    0.00    3.41    2.71    0.00    0.47    0.00    0.00    0.00   87.49
06:10:12 PM  all   11.14    0.00    5.27    2.24    0.05    0.65    0.00    0.00    0.00   80.65
06:10:13 PM  all   12.17    0.00    6.09    1.50    0.00    0.89    0.00    0.00    0.00   79.35
06:10:14 PM  all   16.99    0.00    5.60    6.77    0.00    0.65    0.00    0.00    0.00   69.98
