       p2p2       
 KB/s in  KB/s out
 8719.02  67709.01
 3014.35  20291.68
  605.18  17700.79
  582.05   8083.71
  539.92  14243.42
 9259.15  52286.30
 6732.57  11233.02
221127.7  549907.0
492279.1  664457.5
440192.9  255167.2
74143.46  174878.2
183492.2  81451.02
130802.7  55762.47
25344.92  32474.07
23256.18  36291.78
17386.70   3689.96
93596.88   6440.60
26082.72  10783.93
47227.64   6623.65
 2452.17  15442.93
 1579.95   2118.19
21041.35  30564.33
       p2p2       
 KB/s in  KB/s out
22356.94  93880.99
 1509.27  46438.40
  700.42   6052.90
35082.78  93277.47
 1002.99  25319.90
 2315.19  34630.90
 2309.46  11917.29
 2344.72  28556.26
 1142.61  44293.01
 1140.89  51752.94
 1376.53  106280.9
 1338.41  11859.94
22850.13  37224.87
 1518.11  99378.38
29786.49  53896.39
22718.01  213890.3
35980.36  201835.9
 9057.77  38344.06
 9558.71  74383.83
42294.55  182119.7
328236.0  461719.4
288892.0  157970.3
       p2p2       
 KB/s in  KB/s out
199799.8  237097.3
121822.7  83919.33
77937.86  59694.06
87820.98  85491.55
23747.95  87475.72
62183.43  40832.03
14505.13  30519.29
26490.44   4924.25
29321.47  66919.88
27225.91  83518.05
27415.68   8209.18
22777.97  12094.08
63633.93  30049.72
42524.16  29810.03
46166.75  25009.27
34285.71  75964.97
54344.54  46974.47
59495.49  89335.99
126425.3  58127.20
38152.63  31706.74
39042.25  49117.05
53806.17  61952.49
       p2p2       
 KB/s in  KB/s out
103397.2  79451.14
160747.4  37502.68
90178.54  149812.4
70273.16  206455.7
83921.46  211993.5
77594.24  37766.26
29620.91  40736.45
18000.19  40264.08
  950.09  57731.51
 1071.25  48487.74
14999.69  179835.6
35898.20  223035.1
82318.33  127699.3
90476.86  50089.99
213771.4  245493.5
610260.3  478607.4
268674.0  173572.4
88801.96  304580.0
139180.3  119716.8
97888.59  15539.99
71331.80  86126.80
32250.29  37044.99
       p2p2       
 KB/s in  KB/s out
53807.94  28941.18
39963.78  34128.33
110896.7  36611.91
52362.96  30139.80
47573.31  41133.29
34426.87  46799.00
33698.11  36974.05
39278.03  42320.03
48370.60  65668.28
64860.06  102971.4
73065.66  84324.03
39237.97  77186.81
41588.31  107999.4
52054.34  53952.38
82620.14  34972.01
46128.55  50138.17
36841.29  164523.7
29452.91  105337.6
63618.22  43864.18
94177.91  161831.3
81326.30  116821.2
53469.08  31884.53
       p2p2       
 KB/s in  KB/s out
177501.3  361970.5
74178.25  510964.6
83897.30  216511.3
129609.7  69892.73
51434.09  43622.01
133333.7  20430.36
45148.92  43557.22
349409.3  334845.4
360207.1  249183.9
230032.1  141998.9
242517.3  439730.4
239843.4  619570.5
146138.5  410524.1
121011.2  151758.9
143793.0  126911.3
60089.52  167013.1
64093.62  298772.2
34874.99  240692.9
53185.97  116727.6
39063.24  289678.2
35882.28  107292.7
53449.60  35297.04
       p2p2       
 KB/s in  KB/s out
43573.39  67823.03
40567.26  144939.2
50237.13  141130.0
80247.45  99559.14
45685.11  216133.4
94671.18  208262.1
74096.77  53599.21
88088.08  87767.36
46157.14  15413.16
28289.53  28950.85
98109.26  241978.1
25330.84  125942.9
19667.26  75589.42
64095.27  86615.57
58931.84  188719.7
21443.92  20205.87
82713.44  184905.6
33523.20  161468.8
15715.24  62356.41
22560.95  79130.98
82892.87  276288.8
69958.95  213595.1
       p2p2       
 KB/s in  KB/s out
169495.5  222704.1
22547.86  115238.0
 9294.30  65331.25
26122.37  131467.6
35632.83  386532.7
20561.61  122489.6
50223.66  88845.45
39001.40  89556.59
