       p2p2       
 KB/s in  KB/s out
 1429.31  130479.0
 1467.02  141389.8
 1260.60  141043.2
 1421.71  140134.8
 1042.62  118185.4
 1142.23  130888.9
 1471.92  132505.3
 1569.71  154196.1
 1337.71  156537.3
 1447.20  147720.6
 1276.92  129323.0
 1348.10  139140.0
 1451.44  149930.8
 1362.86  143815.3
 1316.07  125514.9
 1355.14  136066.4
 1378.11  127301.4
 1383.47  147456.9
 1386.27  145882.2
       p2p2       
 KB/s in  KB/s out
 1321.81  137489.9
 1379.88  137395.5
 1353.32  149745.8
 1264.51  152260.1
  776.45  36196.36
  717.18    667.46
  895.71    882.02
  855.20  17455.30
 1186.91  139254.3
 1505.68  150758.3
 1267.37  149894.8
 1538.99  129056.5
 1497.89  146561.3
 1199.02  138854.2
 1208.57  138410.6
 1097.96  136833.0
 1464.57  142547.4
 1379.70  128628.8
 1306.12  128113.9
 1238.52  143064.8
 1136.68  113345.4
 1271.30  164563.4
       p2p2       
 KB/s in  KB/s out
 1601.02  144186.2
 1357.50  127423.2
 1326.55  143209.9
 1334.89  154940.5
 1314.12  124867.0
 1479.09  163125.8
 1381.87  133329.5
 1208.03  135571.4
 1336.77  142544.1
 1393.73  170286.6
 1433.90  147576.3
 1383.82  135172.5
 1205.40  124754.9
 1157.85  151139.1
 1466.68  149837.9
 1253.44  132686.9
 1465.60  163017.6
 1422.37  153171.8
 1312.11  152685.9
 1443.31  150831.5
 1301.53  146359.7
 1473.78  131779.9
       p2p2       
 KB/s in  KB/s out
 1315.60  137813.3
 1187.76  142323.9
 1136.18  97979.29
 1429.21  147939.3
 1273.71  153956.4
 1134.69  132407.7
 1447.48  137735.5
 1397.10  129735.8
 1249.37  130531.4
 1512.79  164639.4
 1250.63  156858.7
 1310.54  160546.1
 1648.13  155023.5
 1278.13  137098.1
 1354.68  131969.5
 1280.77  128433.2
 1330.52  145437.5
 1336.59  126323.5
 1374.96  136469.1
 1251.77  134357.5
 1162.98  146217.9
 1407.91  130268.6
       p2p2       
 KB/s in  KB/s out
 1379.30  150299.7
 1304.84  125236.8
 1272.19  147617.4
 1183.62  121284.2
 1423.63  154824.7
 1776.50  175696.4
 1220.35  142506.9
 1270.12  124542.5
 1389.48  145545.6
 1375.25  155148.1
 1557.57  125174.6
 1371.29  140209.0
 1330.17  147520.4
 1027.13  129140.8
 1288.59  136733.6
 1258.45  154563.7
 1599.51  131932.0
 1317.32  144671.5
 1349.73  143145.4
 1311.67  146471.0
 1253.36  177488.3
 1169.16  152451.4
       p2p2       
 KB/s in  KB/s out
 1426.11  135494.5
 1361.93  144590.6
 1498.12  168619.2
 1457.90  138099.5
 1168.77  157780.6
 1262.19  149151.9
 1301.92  142023.2
 1273.73  135690.7
 1282.85  160790.2
 1275.11  145871.8
 1273.98  161372.8
 1290.97  116640.9
 1340.31  140564.9
 1305.89  139539.6
 1339.94  146686.8
 1493.83  178341.4
 1387.78  141628.7
 1436.52  133141.7
 1296.35  129859.6
 1229.20  142465.3
 1381.43  146032.7
 1368.25  140999.3
       p2p2       
 KB/s in  KB/s out
 1356.91  148081.1
 1415.86  169606.5
 1315.67  160704.0
 1377.45  142269.6
 1214.59  139081.4
 1428.39  148451.7
 1354.08  130412.0
 1398.54  130884.3
 1229.51  152661.0
 1387.42  150467.0
 1325.40  156199.1
 1319.93  134162.1
 1226.61  157138.9
 1336.65  152152.6
 1277.01  128964.2
 1283.51  143964.1
 1483.50  150820.2
 1328.85  146036.0
 1363.28  139304.3
 1514.29  165027.3
 1375.75  117899.7
 1349.80  140079.3
       p2p2       
 KB/s in  KB/s out
 1333.04  150174.2
 1253.02  134788.7
 1230.05  136955.6
 1354.63  156613.9
 1406.76  130910.3
 1385.01  135891.5
 1187.75  142751.8
 1302.79  135583.5
 1321.51  133316.2
 1203.01  143789.7
 1141.20  131319.3
 1324.08  144378.8
 1321.95  153986.1
 1479.23  138121.5
 1270.09  116339.2
 1261.33  133984.2
 1223.43  141488.2
 1233.09  152165.8
 1341.46  135836.9
 1588.21  152585.1
 1405.44  143197.6
 1077.88  146045.5
       p2p2       
 KB/s in  KB/s out
 1359.73  153754.0
 1317.31  155449.7
 1409.07  156673.7
 1367.80  142971.0
 1327.58  153819.0
 1213.61  132697.4
 1392.19  126140.2
 1341.18  159533.2
 1456.91  148968.2
 1302.50  136684.8
 1177.93  127062.6
 1465.48  135449.3
 1433.12  151521.6
 1224.69  155810.5
 1226.78  152188.6
 1340.42  136427.0
 1280.21  146901.7
 1525.15  148101.0
 1219.67  158584.0
 1264.07  137558.4
 1132.54  142509.4
 1464.74  143072.2
       p2p2       
 KB/s in  KB/s out
 1596.64  170553.4
 1299.55  133580.2
 1371.28  150004.5
 1232.54  150771.1
 1326.23  133799.8
 1503.12  181074.1
 1582.70  124934.5
 1307.93  131123.4
 1113.13  121544.0
 1279.88  113624.3
 1497.83  133194.2
 1306.86  130930.9
 1302.48  147464.7
 1205.08  130637.7
 1585.38  149565.8
 1316.17  144414.9
 1508.58  133545.1
 1481.36  136347.1
 1433.27  142993.1
 1315.70  137434.8
 1523.10  163748.0
 1323.45  121393.4
       p2p2       
 KB/s in  KB/s out
 1203.05  139791.9
 1403.17  151124.2
 1321.32  145043.2
 1622.91  149704.2
 1560.19  152503.1
 1438.30  128551.7
 1557.35  145303.7
 1383.87  148249.5
 1767.87  141461.2
 1127.12  144452.7
 1331.13  136201.3
 1420.84  151204.1
 1293.27  148219.7
 1595.32  125058.5
 1750.86  129527.5
 1282.62  145180.6
 1426.54  143405.6
 1409.49  144229.2
 1578.83  148966.0
 1414.38  127788.6
 1251.26  154781.5
 1327.74  123820.7
       p2p2       
 KB/s in  KB/s out
 1345.60  128055.0
 1530.40  160958.0
 1524.57  136123.6
 1419.60  152909.7
 1349.64  128602.2
 1323.74  126874.9
 1433.46  113312.6
 1233.23  135366.8
 1422.85  140576.1
 1405.03  141469.7
 1486.56  142997.3
 1748.37  151674.6
 1358.26  133856.3
 1418.03  129270.1
 1386.96  167368.4
 1526.67  127134.9
 1494.61  136138.8
 1595.69  149719.8
 1396.24  159704.5
 1386.73  179951.7
 1476.66  155992.4
 1582.95  145560.3
       p2p2       
 KB/s in  KB/s out
 1684.85  146514.3
 1379.45  133345.6
 1432.88  129224.3
 1518.31  166773.2
 1753.57  134090.3
 1574.26  129522.8
 1212.96  148860.8
 1502.03  155175.3
 1534.36  147550.2
 1521.13  136942.9
 1865.87  133621.0
 1383.04  144517.8
 1422.07  140840.7
 1678.04  140699.3
 1725.28  156367.6
 1503.36  107165.0
 1273.23  140054.5
 1379.75  128016.8
 1782.59  147544.8
 1492.32  160903.0
 1615.62  140221.5
 1390.78  135806.4
       p2p2       
 KB/s in  KB/s out
 1347.29  122532.1
 1497.18  140723.7
 1453.12  126535.2
 1634.63  126516.8
 1430.04  140586.9
 1393.79  146412.1
 1601.86  140073.3
 1491.66  140799.6
 1565.42  143689.8
 1269.96  138333.7
 1330.29  155392.3
 1641.50  131980.6
 1865.73  155502.1
 1390.18  132040.2
 1413.08  142228.1
 1339.06  139742.1
 1431.03  150218.2
 1770.74  127278.2
 1527.84  130004.8
 1421.98  145106.6
 1464.32  126334.9
 1627.89  151620.3
       p2p2       
 KB/s in  KB/s out
 1589.34  121056.9
 1328.42  134614.4
 1410.73  131570.0
 1501.92  121549.8
 1385.16  142647.5
 1911.71  137712.1
 1407.65  150847.6
 1540.59  137757.6
 1348.88  137066.6
 1672.00  145535.8
 1395.37  149948.8
 1748.95  145086.2
 1346.88  120458.0
 1306.54  126023.6
 1534.59  133023.2
 1826.11  152405.8
 1445.27  142051.7
 1316.84  142510.5
 1382.97  137130.0
 1590.71  152799.7
 1972.22  140287.0
 1236.49  76527.76
       p2p2       
 KB/s in  KB/s out
  845.48    839.38
  639.47    586.46
  996.35    829.96
 1166.45    823.62
  508.05    490.25
  985.61    957.22
  676.40    672.31
  535.50    533.09
  831.36  45785.44
 1393.63  96528.29
 1267.96  142228.1
 1382.52  109219.2
 1848.80  113148.0
 1515.41  125437.9
 1520.47  168716.0
 1427.67  151079.2
 1310.06  117616.8
 1915.32  145661.2
 2098.18  164231.2
 1400.84  146941.5
 1274.10  121690.8
 1590.00  136848.5
       p2p2       
 KB/s in  KB/s out
 1559.77  144519.1
 1957.57  124690.2
 1531.54  132886.3
 1525.21  158970.2
 1390.52  132890.7
 1852.15  144334.0
 2333.41  152860.9
 1236.95  155347.2
 1271.87  131289.6
 1294.79  150480.0
 1662.90  129799.8
 2306.75  155552.9
 1377.42  151269.1
 1276.39  147180.9
 1319.68  111862.8
 2127.68  145605.8
 1916.44  123960.7
 1381.79  139924.8
 1256.12  145623.1
 1414.10  141221.4
 1667.48  138725.6
 2405.65  130931.8
       p2p2       
 KB/s in  KB/s out
 1427.65  156758.9
 1253.00  143153.9
 1618.59  141867.0
 2156.21  150087.1
 1533.22  125886.3
 1491.28  125343.3
 1378.48  144520.6
 1652.64  145267.8
 1761.72  120278.3
 2558.32  131445.8
 1232.28  132547.8
 1411.68  146330.6
 1463.52  138452.8
 2016.85  137270.6
 1712.64  150767.3
 2269.74  155228.8
 1437.88  152506.9
 1616.20  127803.3
 2455.09  155055.8
 1885.65  140071.5
 1893.70  145642.3
 1347.08  143536.2
       p2p2       
 KB/s in  KB/s out
 1389.82  142754.8
 1886.10  136761.4
 2616.81  151507.8
 1600.49  134339.1
 1334.18  140734.9
 1652.97  141180.9
 2375.08  142485.9
 2451.52  152257.1
 1246.18  140196.7
 1420.39  154529.3
 1346.76  129969.9
 1699.00  139918.8
 2711.40  144239.9
 1811.83  143298.9
 1331.12  125732.4
 1626.29  164901.6
 2360.14  143270.5
 1860.83  150367.5
 1885.92  142863.9
 1497.82  160364.8
 1402.93  131357.4
 2124.93  172454.9
       p2p2       
 KB/s in  KB/s out
 2838.71  135236.3
 1616.21  159292.7
 1523.90  151835.3
 1494.23  134215.0
 2611.45  159400.9
 2191.96  130711.3
 1494.84  146087.0
 1367.76  133325.3
 1553.50  177192.2
 1754.39  155029.7
 2729.02  164308.6
 1573.69  141467.0
 1509.34  148503.0
 1725.21  147753.3
 2450.88  143024.3
 2062.10  149117.0
 1457.05  135412.1
 1448.11  142879.0
 1757.09  147238.3
 1994.09  153217.4
 2750.72  155513.2
 1521.22  138417.3
       p2p2       
 KB/s in  KB/s out
 1446.91  146017.8
 1300.83  125906.5
 1863.32  157509.4
 2671.34  133631.0
 1786.37  159770.3
 1385.45  141692.3
 1507.65  161455.6
 2300.82  136746.9
 2108.42  129179.9
 1289.48  155993.2
 1292.87  136704.1
 1554.00  145461.8
 1750.03  127285.0
 2850.60  155769.5
 1362.27  147129.2
 1411.08  149577.9
 1428.05  140865.6
 2604.15  152340.0
 1758.96  125912.6
 1652.17  152676.7
 1412.34  134141.4
 1605.82  138137.1
       p2p2       
 KB/s in  KB/s out
 1889.93  166099.4
 2701.03  127547.3
 1586.44  151888.5
 1492.25  144310.4
 1495.83  150087.0
 2378.67  117864.2
 1391.99  144111.5
 1910.50  140944.0
 1598.38  156203.9
 1393.72  147248.9
 1959.41  148964.6
 1801.58  129462.3
 2003.91  147056.3
 1285.85  157064.7
 1400.40  128358.6
 1970.99  159391.2
 2741.98  124024.0
 1404.10  153327.6
 1524.98  160318.2
 1332.68  146861.5
 1724.41  140371.8
 2626.06  151910.0
       p2p2       
 KB/s in  KB/s out
 1611.81  127606.1
 1296.00  140963.9
 1512.27  156321.9
 2357.87  138653.6
 2222.04  141452.5
 1235.82  147987.9
 1356.69  159106.0
 1442.25  156796.1
 1996.79  133758.7
 2667.37  140758.4
 1753.74  145286.9
 1207.98  124465.8
 1449.72  154809.7
 2295.66  131060.8
 2270.87  121300.4
 1226.67  133531.2
 1208.28  135529.6
 1356.40  151096.3
 1773.26  127197.6
 2749.54  147093.6
 1829.49  158269.3
 1196.67  139601.3
       p2p2       
 KB/s in  KB/s out
 1632.30  138535.4
 2532.86  145934.1
 2190.56  151881.9
 1312.66  130973.1
 1264.38  151443.7
 1600.40  138981.7
 1886.25  146121.7
 2806.24  162761.8
 1667.64  131371.7
 1219.83  143401.9
 1505.27  152063.2
 2519.71  147761.6
 2357.78  147345.6
 1282.14  152886.4
 1252.15  142091.0
 1549.03  129210.5
 1987.05  154335.8
 2615.34  144905.3
 1408.56  145919.2
 1302.77  127419.4
 1530.61  157545.7
 2615.72  150697.6
       p2p2       
 KB/s in  KB/s out
 1525.97  145818.6
 2015.28  150842.7
 1571.23  158542.5
 1464.01  131015.3
 1956.86  152468.8
 2790.59  132743.2
 1225.21  148206.2
 1347.34  129062.1
 1566.44  143093.4
 1648.54  109534.1
 2548.04  161932.6
 1788.15  172397.5
 1391.72  146596.9
 1559.02  154375.7
 2392.46  142958.0
 2256.40  163652.9
 1289.53  150249.6
 1336.62  148549.8
 1784.91  147135.6
 1697.73  149037.7
 2740.31  149546.0
 1436.57  165868.8
       p2p2       
 KB/s in  KB/s out
 1349.91  150177.9
 1580.11  148929.4
 2816.35  173367.7
 2157.13  166951.3
 1396.74  155204.7
 1308.12  139956.7
 1438.03  153926.2
 2091.57  155998.3
 2713.71  137844.3
 1604.35  169638.1
 1264.31  153074.6
 1620.28  126234.5
 2573.67  156315.1
 2176.13  154744.5
 1268.29  157629.7
 1325.16  146653.9
 1435.98  146452.9
 1965.80  161777.3
 2724.92  152955.6
 1834.10  153393.6
 1291.89  148647.4
 1724.71  151545.2
       p2p2       
 KB/s in  KB/s out
 1478.96  136978.0
 2886.44  165530.9
 1834.60  121482.1
 1291.19  134617.3
 1672.90  151166.5
 2541.41  137405.9
 2138.93  129199.0
 1397.28  143621.8
 1537.81  141676.2
 1759.76  138284.1
 1486.40  135791.5
 2556.10  134589.3
 1755.36  140841.8
 1369.70  157823.3
 1487.76  156161.9
 2548.70  142676.5
 2233.42  128178.6
 1157.44  130699.9
 1442.88  133973.0
 1877.24  165436.9
 2148.15  166462.9
 2034.72  147981.6
       p2p2       
 KB/s in  KB/s out
 1616.26  134131.7
 1280.35  144168.1
 1708.59  145323.3
 2406.27  123425.9
 2208.57  158736.4
 1350.81  132849.0
 1235.92  148925.6
 1393.51  142783.8
 2035.19  180497.9
 2711.52  155167.0
 1574.26  144897.9
 1148.85  111107.0
 1772.82  147089.4
 2663.91  144278.2
 1612.43  157206.2
 1618.83  132683.0
 1421.59  157864.5
 1244.22  140496.5
 2049.44  151653.9
 2885.95  141046.2
 1458.73  143961.9
 1179.33  153932.8
       p2p2       
 KB/s in  KB/s out
 1738.22  142173.8
 1545.94  137559.0
 2753.05  189265.8
 2101.35  178047.6
 1368.97  136163.6
 1552.14  143359.1
 2462.89  141445.0
 2232.23  159434.5
 1381.60  142774.7
 1416.56  150651.9
 1301.74  145148.9
 1719.04  136037.6
 2810.36  135358.1
 1449.43  143006.9
 1286.13  134730.7
 1549.94  131952.3
 2692.00  142607.2
 1858.97  149736.3
 1462.89  156735.2
 1490.40  156169.6
 1651.73  137010.4
 2109.90  175010.5
       p2p2       
 KB/s in  KB/s out
 2358.78  101787.1
  547.73    495.38
  830.60    777.73
 1065.11    753.27
  736.87    849.56
 1427.07    733.20
  782.38    650.12
  486.63    447.95
  734.82    739.42
  692.55    688.65
  921.45  54263.46
 1075.21  106353.9
 1510.55  122073.3
 1500.67  129988.3
 2437.83  152357.8
 2237.57  140278.4
 1207.17  123007.0
 1401.80  143553.1
 1553.56  136756.4
 1972.71  159616.3
 2911.08  147364.9
 1326.24  150116.0
       p2p2       
 KB/s in  KB/s out
 1330.00  137554.8
 1850.75  143756.0
 1529.43  145161.1
 2893.10  154567.7
 1568.92  129183.6
 1348.19  138011.0
 1481.94  158719.7
 2299.15  135852.8
 2291.90  142001.4
 1461.48  163492.0
 1222.77  156616.0
 1683.14  144699.0
 1664.70  142319.3
 2680.73  142971.0
 1583.66  135382.4
 1301.46  160227.1
 1725.50  152723.3
 2561.86  135664.0
 2084.90  152906.6
 1270.30  152237.0
 1335.63  144711.2
 1436.97  131912.2
       p2p2       
 KB/s in  KB/s out
 1821.41  147921.5
 2581.12  130160.5
 1721.89  172296.9
 1338.58  126231.0
 1446.82  134821.0
 2719.17  135331.9
 2026.83  138750.8
 1292.69  129245.4
 1577.25  135360.1
 1371.59  146028.1
 1988.02  138179.5
 2772.58  154072.0
 1450.58  138614.5
 1513.41  143080.0
 1668.16  123338.1
 2908.07  167939.4
 1955.84  152292.9
 1374.39  149798.9
 1396.86  128840.3
 1366.29  129839.4
 2018.86  115879.3
 2733.33  158064.6
       p2p2       
 KB/s in  KB/s out
 1554.22  145065.2
 1182.82  137415.1
 1749.87  143471.2
 2373.18  111180.0
 2171.74  145257.5
 1293.05  131754.7
 1560.24  172397.8
 1463.47  145498.8
 2179.97  139327.3
 2680.87  146767.4
 1215.00  146152.3
 1644.09  150951.6
 1524.55  123311.6
 2882.10  148823.0
 1595.44  138111.0
 1774.27  159175.0
 1231.26  162423.4
 1685.23  157060.7
 2519.33  120775.5
 2066.55  156980.3
 1552.63  172392.5
 1281.78  124290.6
       p2p2       
 KB/s in  KB/s out
 2065.98  147803.1
 1700.37  161626.0
 2520.12  147263.0
 1571.19  144403.2
 1614.97  143451.1
 1808.54  161066.5
 2544.27  161715.3
 2282.64  148625.2
 1186.16  119049.6
 1632.44  156852.9
 1880.13  148953.1
 2277.92  126619.3
 2040.11  141643.3
 1456.27  127488.1
 1575.79  139441.8
 1506.20  156074.7
 2728.09  122888.0
 2078.84  135130.2
 1435.04  139391.9
 1534.56  129816.7
 1324.76  149224.1
 2233.75  149682.7
       p2p2       
 KB/s in  KB/s out
 2821.27  139701.0
 1392.20  126950.9
 1324.45  139110.2
