Linux 3.19.0-25-generic (dss-storage-2) 	10/26/2015 	_x86_64_	(24 CPU)

04:07:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:07:38 PM  all    1.51    0.00    1.86    0.00    0.00    0.27    0.00    0.00    0.00   96.36
04:07:39 PM  all    1.15    0.00    1.50    0.00    0.00    0.13    0.00    0.00    0.00   97.22
04:07:40 PM  all    1.49    0.00    1.71    0.26    0.00    0.22    0.00    0.00    0.00   96.33
04:07:41 PM  all    1.41    0.00    1.41    0.31    0.00    0.22    0.00    0.00    0.00   96.65
04:07:42 PM  all    1.87    0.00    1.65    0.22    0.04    0.22    0.00    0.00    0.00   95.98
04:07:43 PM  all    1.79    0.00    1.16    0.54    0.00    0.31    0.00    0.00    0.00   96.20
04:07:44 PM  all    1.57    0.00    1.26    0.57    0.00    0.13    0.00    0.00    0.00   96.47
04:07:45 PM  all    1.31    0.00    1.27    0.57    0.00    0.18    0.00    0.00    0.00   96.67
04:07:46 PM  all    1.30    0.00    1.34    0.48    0.00    0.26    0.00    0.00    0.00   96.62
04:07:47 PM  all    2.20    0.00    1.35    0.49    0.00    0.40    0.00    0.00    0.00   95.55
04:07:48 PM  all    1.08    0.00    1.30    0.54    0.00    0.22    0.00    0.00    0.00   96.85
04:07:49 PM  all    1.05    0.00    0.92    0.44    0.00    0.17    0.00    0.00    0.00   97.43
04:07:50 PM  all    1.55    0.00    2.31    0.49    0.00    0.40    0.00    0.00    0.00   95.25
04:07:51 PM  all    0.80    0.00    0.71    0.09    0.00    0.13    0.00    0.00    0.00   98.27
04:07:52 PM  all    1.75    0.00    1.88    0.22    0.00    0.35    0.00    0.00    0.00   95.81
04:07:53 PM  all    4.89    0.00    1.37    0.40    0.00    0.18    0.00    0.00    0.00   93.17
04:07:54 PM  all   42.94    0.00    7.71    0.22    0.00    0.62    0.00    0.00    0.00   48.51
04:07:55 PM  all   48.05    0.00    8.08    1.44    0.00    1.03    0.00    0.00    0.00   41.41
04:07:56 PM  all   55.76    0.00    9.20    0.18    0.04    0.80    0.00    0.00    0.00   34.02
04:07:57 PM  all   52.74    0.00    7.04    0.31    0.00    0.72    0.00    0.00    0.00   39.19
04:07:58 PM  all   50.79    0.00    8.71    0.14    0.00    0.86    0.00    0.00    0.00   39.51
04:07:59 PM  all   48.47    0.00    7.48    0.18    0.00    0.41    0.00    0.00    0.00   43.46
