       p2p2       
 KB/s in  KB/s out
 2117.65   1596.34
 2150.31   1608.39
 1660.45   1346.03
 1972.54   1642.16
 2096.17   1569.46
 1946.93   1818.29
 2372.72   1610.86
 1818.94   1625.91
 1795.03   1490.61
 1931.26   1664.99
 2124.57   1574.61
 1756.82   1318.82
 1788.79   1625.62
 2048.95   1656.61
 1912.29   1638.43
 2123.29   1727.75
       p2p2       
 KB/s in  KB/s out
 2535.15   1776.24
 1935.09   1537.32
 1927.05   1638.53
 1831.70   1569.96
 1731.73   1256.89
 1247.11   1142.87
  785.84    834.71
  948.32    888.75
  834.05    838.75
  634.46    512.53
  889.95    713.72
  514.40    486.24
  662.82    612.02
  839.13    810.57
  629.06    597.55
  651.16    651.60
  638.46    628.73
  726.05    660.45
 2054.22   1768.57
 2567.14   2296.60
 2443.18   1852.27
 2270.18   2091.38
       p2p2       
 KB/s in  KB/s out
 2250.65   1893.97
 2354.27   1955.64
 2781.72   1899.42
 1944.91   1589.29
 1937.32   1689.78
 1661.31   1549.70
 2125.37   1717.30
 2606.69   2098.96
 2324.32   1768.72
 2181.06   1828.43
 1898.63   1599.76
 1914.39   1580.42
 2612.77   1757.18
 2045.58   1700.44
 1814.98   1582.70
 1854.38   1532.72
 2128.61   1798.43
 2475.44   1781.23
 2347.66   1811.29
 1701.57   1450.88
 1941.95   1652.75
 1997.41   1540.59
       p2p2       
 KB/s in  KB/s out
 2327.43   1817.97
 2143.11   1567.79
 1822.27   1541.38
 2014.75   1823.40
 2053.03   1701.60
 2623.27   1979.42
 2071.70   1632.98
 1898.44   1651.40
 1819.17   1558.23
 2378.13   1983.36
 2316.95   1828.71
 2284.45   1641.88
 1910.38   1592.00
 1835.82   1529.05
 2068.12   1666.98
 2507.32   1809.86
 1779.28   1481.01
 1824.92   1650.01
 1686.87   1554.95
 1827.10   1606.48
 2358.17   1785.43
 2127.47   1584.71
       p2p2       
 KB/s in  KB/s out
 2145.31   1821.80
 1979.84   1719.38
 1888.81   1619.24
 2394.33   1704.13
 1924.91   1561.24
 1638.91   1333.49
 1915.02   1685.29
 2029.38   1743.24
 2368.13   1743.92
 1875.00   1390.06
 1738.04   1516.47
 1769.86   1486.98
 2154.31   1736.11
 2477.91   1642.87
 1685.70   1507.60
 1785.28   1504.69
 1766.62   1494.01
 2220.17   1847.30
 2385.84   1815.96
 1934.91   1562.90
 1799.38   1656.06
 1737.62   1528.25
       p2p2       
 KB/s in  KB/s out
 2351.55   1883.06
 2178.97   1737.45
 2028.42   1728.35
 1929.22   1691.19
 1917.48   1655.43
 2066.95   1858.60
 2428.31   1676.41
 2217.20   1798.19
 2291.19   1982.04
 2033.98   1845.57
 2158.40   1901.17
 2356.14   1785.13
 2171.16   1623.35
 1586.90   1355.98
 2117.13   1732.75
 2315.12   1933.22
 2445.42   1588.21
 1698.25   1439.39
 1826.66   1521.02
 1523.33   1253.67
 2149.21   1925.71
 2259.08   1644.03
       p2p2       
 KB/s in  KB/s out
 1982.14   1727.79
 1944.73   1713.55
 1944.38   1570.26
 2164.91   1774.70
 2000.69   1747.21
 2452.45   1800.38
 1725.52   1500.76
 2166.40   1968.77
 1913.55   1668.29
 2564.47   1891.73
 2273.69   1859.43
 1710.46   1535.16
 1992.43   1650.42
 2236.45   1884.84
 2014.89   1776.43
 2463.06   1612.98
 1851.84   1562.64
 2175.68   1862.00
 2226.52   1750.71
 2639.14   2017.68
 1876.15   1706.75
 1974.53   1699.57
       p2p2       
 KB/s in  KB/s out
 2019.19   1823.01
 1765.38   1469.47
 2308.68   1652.34
 1767.86   1413.88
 2029.78   1767.72
 1871.92   1407.77
 2341.05   1899.48
 2452.85   1820.19
 1926.09   1711.96
 1962.60   1611.67
 1966.89   1765.52
 2038.35   1748.05
 2339.69   1624.92
 2046.01   1649.69
 1624.26   1459.88
 2004.82   1775.55
 2162.31   1568.58
 2661.81   2016.66
 1655.19   1435.99
 1702.44   1536.37
 1715.80   1392.85
 2022.28   1680.18
       p2p2       
 KB/s in  KB/s out
 2370.24   1803.47
 1872.81   1520.25
 1947.39   1606.79
 2097.87   1646.70
 2302.51   1834.70
 2171.91   1781.36
 1831.27   1415.71
 1947.42   1627.31
 1989.25   1690.12
 1800.45   1568.40
 2438.39   1703.83
 1981.28   1672.62
 1840.64   1527.89
 1822.78   1556.45
 1629.62   1469.62
 2384.06   1837.48
 1890.27   1465.12
 1811.59   1555.40
 1810.32   1685.89
 2119.83   1783.97
 2371.92   1739.21
 1593.56   1312.91
       p2p2       
