Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
20:26:03,717,734208000,509.81,499.66,141.23,144624536,100%,0,0,0
20:26:08,1954,2000896000,519.87,507.21,365.4,374171053.96,100%,1,1,1
20:26:13,2686,2750464000,504.12,493.19,627.24,642290989.2,100%,2,2,2
20:26:18,2560,2621440000,516.28,505.51,507.44,519616452.02,100%,3,3,3
20:26:23,2777,2843648000,492.08,478.41,520.19,532670798.82,100%,4,4,4
20:26:28,2713,2778112000,502,488.44,509.82,522053633.41,100%,5,5,5
20:26:33,2721,2786304000,493.85,483.15,518.15,530582505.01,100%,6,6,6
20:26:38,2773,2839552000,492.21,480.5,520.01,532492137.72,100%,7,7,7
20:26:43,2564,2625536000,522.67,500.68,489.92,501676277.91,100%,8,8,8
20:26:48,2728,2793472000,498.2,486.49,513.66,525985401.17,100%,9,9,9
20:26:53,2669,2733056000,500.08,489.91,511.76,524044104.56,100%,10,10,10
20:26:58,2556,2617344000,516.29,504.81,496,507905735.91,100%,11,11,11
20:27:03,2561,2622464000,511.83,500.94,500.27,512273288.83,100%,12,12,12
20:27:08,2609,2671616000,505.66,495.82,506.27,518424350,100%,13,13,13
20:27:13,2612,2674688000,507.5,496.46,504.4,516505673.45,100%,14,14,14
20:27:18,2730,2795520000,489.33,477.09,516.97,529376541.82,100%,15,15,15
20:27:23,2655,2718720000,479.64,465.39,512.96,525269837.59,100%,16,16,16
20:27:28,2606,2668544000,492.72,481.28,515.51,527880224.79,100%,17,17,17
20:27:33,2350,2406400000,504.37,493.66,478.31,489792332.37,100%,18,18,18
20:27:38,2644,2707456000,497.62,485.23,557.78,571166268.08,100%,19,19,19
20:27:43,2609,2671616000,487.25,473.54,510.62,522876769.19,100%,20,20,20
20:27:48,2424,2482176000,492.14,478.69,494.34,506199794,100%,21,21,21
20:27:53,2116,2166784000,501.49,490.67,459.73,470761989.78,100%,22,22,22
20:27:58,2262,2316288000,486.03,475.22,534.4,547221301.97,100%,23,23,23
20:28:03,2656,2719744000,496.84,485.81,597.69,612032336.44,100%,24,24,24
20:28:08,2477,2536448000,511.09,496.05,487.38,499080969.14,100%,25,25,25
20:28:13,2565,2626560000,511.12,486.7,516.19,528579163.44,100%,26,26,26
20:28:18,2510,2570240000,514.75,503.44,499.01,510983740.51,100%,27,27,27
20:28:23,2603,2665472000,507.64,495.84,514.07,526412137.53,100%,28,28,28
20:28:28,2701,2765824000,495.76,484.25,510.17,522414130.48,100%,29,29,29
20:28:33,2770,2836480000,492.82,480.61,527.48,540137099.12,100%,30,30,30
20:28:38,2653,2716672000,504.56,491.05,505.28,517407870.84,100%,31,31,31
20:28:43,2759,2825216000,490.12,477.84,522.2,534734599.17,100%,32,32,32
20:28:48,2721,2786304000,483.69,470.28,514.89,527251187.74,100%,33,33,33
20:28:53,2725,2790400000,494.7,482.33,525.52,538129509.01,100%,34,34,34
20:28:58,2549,2610176000,513.63,502.16,500.95,512975756.57,100%,35,35,35
20:29:03,2616,2678784000,504.29,493.15,501.21,513237479.35,100%,36,36,36
20:29:08,2519,2579456000,500.28,488.99,487.67,499377792.1,100%,37,37,37
20:29:13,2522,2582528000,509.83,498.32,518.41,530853122.65,100%,38,38,38
20:29:18,2627,2690048000,504.82,492.57,520.33,532820136.81,100%,39,39,39
20:29:23,2402,2459648000,497.85,485.03,459.66,470692486.48,100%,40,40,40
20:29:28,2047,2096128000,519.53,508.06,447.02,457751114.19,100%,41,41,41
20:29:33,2400,2457600000,520.23,509.33,564.54,578088448.13,100%,42,42,42
20:29:38,2218,2271232000,511.14,500.08,461.65,472726180.06,100%,43,43,43
20:29:43,2406,2463744000,528.47,517.53,526.57,539210580.14,100%,44,44,44
20:29:48,2447,2505728000,508.7,496.7,501.06,513089029.27,100%,45,45,45
20:29:53,2754,2820096000,490.33,478.9,548.19,561350278.23,100%,46,46,46
20:29:58,2717,2782208000,486.3,474.47,520.43,532922084.98,100%,47,47,47
20:30:03,2536,2596864000,522.37,509.48,495.86,507758792.83,100%,48,48,48
20:30:08,2463,2522112000,505.62,494.4,482.39,493969498.65,100%,49,49,49
20:30:13,2499,2558976000,535.65,514.46,498.05,510000605.91,100%,50,50,50
20:30:18,2563,2624512000,510.34,497.77,497.27,509202734.57,100%,51,51,51
20:30:23,2499,2558976000,532.36,520.92,481.02,492566793.68,100%,52,52,52
20:30:28,2637,2700288000,506.26,495.03,515.07,527427775.86,100%,53,53,53
20:30:33,2509,2569216000,523.59,505.54,479.58,491085986.3,100%,54,54,54
20:30:38,2520,2580480000,522.41,506.19,490.18,501944601.17,100%,55,55,55
20:30:43,2471,2530304000,535.64,522.69,474.53,485917421.43,100%,56,56,56
20:30:48,2487,2546688000,519.69,492.3,485.74,497393358.22,100%,57,57,57
20:30:53,2405,2462720000,517.47,505.87,482.22,493789512.02,100%,58,58,58
20:30:58,1074,1099776000,497.28,483.6,520.09,532573355.84,100%,59,59,59
20:31:03,3,3072000,554.67,474.67,1.8,1846153.85,100%,60,60,60
