Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
20:36:22,115,117760000,2322.4,2282.81,22.81,23358581.03,100%,0,0,0
20:36:27,2905,2974720000,2044.58,2027.94,479.79,491307150.06,100%,1,1,1
20:36:32,3069,3142656000,1994.19,1972.14,539.65,552596789.8,100%,2,2,2
20:36:37,3066,3139584000,1959.96,1943.81,522.48,535023828.89,100%,3,3,3
20:36:42,2931,3001344000,1913.69,1894.76,511.96,524249115.48,100%,4,4,4
20:36:47,2435,2493440000,1962.73,1947.44,437.56,448057228.1,100%,5,5,5
20:36:52,1800,1843200000,1969.23,1948.15,411.13,420993726.58,100%,6,6,6
20:36:57,2057,2106368000,1982.11,1958.09,560.24,573686189.08,100%,7,7,7
20:37:02,3061,3134464000,2050.39,2027.12,664.49,680433100.93,100%,8,8,8
20:37:07,3065,3138560000,2001.18,1983.06,511.82,524103459.89,100%,9,9,9
20:37:12,2808,2875392000,2038.11,2020.1,461.17,472241146.49,100%,10,10,10
20:37:17,2159,2210816000,2043.88,2015.56,394.24,403699636.97,100%,11,11,11
20:37:22,1941,1987584000,2016.46,1987.95,469.62,480886154.98,100%,12,12,12
20:37:27,2369,2425856000,1971.68,1949.14,591.78,605985615.61,100%,13,13,13
20:37:32,3012,3084288000,1974.44,1953.03,626.53,641569991.88,100%,14,14,14
20:37:37,3051,3124224000,1892.5,1867.04,548.76,561929723.44,100%,15,15,15
20:37:42,2957,3027968000,1978.03,1960.7,502.51,514568867.28,100%,16,16,16
20:37:47,2588,2650112000,1970.19,1948.19,457.22,468191858.34,100%,17,17,17
20:37:52,2105,2155520000,2017.08,1999.08,428.28,438563204.4,100%,18,18,18
20:37:57,2058,2107392000,2037.92,2015.94,495.21,507091135.24,100%,19,19,19
20:38:02,2592,2654208000,2023.47,2001.9,593.66,607909641.45,100%,20,20,20
20:38:07,3006,3078144000,2005.5,1984.6,579.89,593809534.23,100%,21,21,21
20:38:12,2747,2812928000,2099.65,1991.37,451.39,462218908.32,100%,22,22,22
20:38:17,2364,2420736000,2044.93,1883.27,440.37,450938688.89,100%,23,23,23
20:38:22,2361,2417664000,1984.07,1918.91,503.09,515164800.97,100%,24,24,24
20:38:27,2195,2247680000,2004.29,1977.56,486.04,497709435.13,100%,25,25,25
20:38:32,2681,2745344000,1982.68,1945.35,595.87,610174907.85,100%,26,26,26
20:38:37,2901,2970624000,1964.97,1945.83,559.13,572552336.56,100%,27,27,27
20:38:42,2879,2948096000,1949.16,1925.23,522.23,534760195.41,100%,28,28,28
20:38:47,2723,2788352000,1929.97,1909.94,503.52,515604233.64,100%,29,29,29
20:38:52,2443,2501632000,1978.73,1959.08,471.25,482557203.36,100%,30,30,30
20:38:57,2286,2340864000,1989.48,1967.08,488.66,500387336.93,100%,31,31,31
20:39:02,2416,2473984000,1981.41,1960.72,538.17,551083765.76,100%,32,32,32
20:39:07,2804,2871296000,1955.21,1935.44,588.31,602432447.45,100%,33,33,33
20:39:12,2882,2951168000,1865.79,1833.55,562.69,576191745.52,100%,34,34,34
20:39:17,2888,2957312000,1927.74,1908.62,532.54,545316420.16,100%,35,35,35
20:39:22,2736,2801664000,1938.66,1921.31,501.83,513873132.37,100%,36,36,36
20:39:27,2604,2666496000,1931.41,1910.78,507.11,519279670.11,100%,37,37,37
20:39:32,2408,2465792000,1902.15,1882.75,503.63,515712680.72,100%,38,38,38
20:39:37,2339,2395136000,1987.08,1962.6,506.38,518534532.15,100%,39,39,39
20:39:42,2626,2689024000,2012.71,1989.31,555.71,569050263.61,100%,40,40,40
20:39:47,2769,2835456000,1963.8,1943.35,545.24,558327406.39,100%,41,41,41
20:39:52,2745,2810880000,2020.15,1997.42,504.76,516876652.76,100%,42,42,42
20:39:57,2709,2774016000,1957.73,1937.65,515.2,527566171.88,100%,43,43,43
20:40:02,2617,2679808000,1915.45,1893.53,518.93,531385722.14,100%,44,44,44
20:40:07,2276,2330624000,1930.48,1912.78,472.76,484103206.08,100%,45,45,45
20:40:12,2591,2653184000,1972.18,1953.57,571.56,585280493.5,100%,46,46,46
20:40:17,2702,2766848000,1914.9,1894.36,555.29,568614482.73,100%,47,47,47
20:40:22,2799,2866176000,1942.63,1925.73,544.44,557502985.92,100%,48,48,48
20:40:27,2808,2875392000,1962.38,1940.24,524.4,536986479.69,100%,49,49,49
20:40:32,2730,2795520000,1916.18,1891.21,520.76,533254634.34,100%,50,50,50
20:40:37,2514,2574336000,1924.3,1905.02,494.25,506113478.23,100%,51,51,51
20:40:42,2265,2319360000,2023.02,2000.1,468.49,479732230.96,100%,52,52,52
20:40:47,2539,2599936000,2005.51,1986.7,553.48,566758436.4,100%,53,53,53
20:40:52,2618,2680832000,2018.63,1995,521.95,534480688.1,100%,54,54,54
20:40:57,2854,2922496000,1956.49,1933.37,561.66,575140390.76,100%,55,55,55
20:41:02,2826,2893824000,1864.81,1842.86,543.78,556830591.72,100%,56,56,56
20:41:07,2772,2838528000,1864.25,1845.14,539.35,552296786.84,100%,57,57,57
20:41:12,2399,2456576000,1973.78,1905.69,458.31,469307829.09,100%,58,58,58
20:41:17,1865,1909760000,2065.13,1917.03,449.1,459874052.77,100%,59,59,59
20:41:22,682,698368000,1984.73,1859.9,230.34,235866117.09,100%,60,60,60
