Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,1144,1171456000,262.2,252.63,3.81,3905204.8,100%
read,read,1142,1169408000,262.59,252.52,3.81,3899482.47,100%
read,read,1139,1166336000,263.27,253.46,3.8,3889446.16,100%
read,read,1143,1170432000,262.29,252.31,3.81,3903847.37,100%
read,read,1144,1171456000,262.13,252.24,3.81,3906337.74,100%
read,read,1143,1170432000,262.33,252.62,3.81,3903248.51,100%
read,read,1146,1173504000,261.71,252.03,3.82,3912488.58,100%
read,read,1141,1168384000,262.8,253.1,3.8,3896288.74,100%
read,read,1139,1166336000,263.29,253.03,3.8,3888979.29,100%
read,read,1144,1171456000,262.13,252.4,3.81,3906272.61,100%
read,read,1142,1169408000,262.56,252.72,3.81,3899885.61,100%
read,read,1142,1169408000,262.44,252.7,3.81,3901655.21,100%
read,read,1141,1168384000,262.89,252.79,3.8,3894924.93,100%
read,read,1137,1164288000,263.72,253.51,3.79,3882655.43,100%
read,read,1141,1168384000,262.84,252.66,3.8,3895730.11,100%
read,read,1143,1170432000,262.32,252.54,3.81,3903469.8,100%
read,read,1145,1172480000,261.95,252.43,3.82,3908761.78,100%
read,read,1142,1169408000,262.58,252.3,3.81,3899547.49,100%
read,read,1142,1169408000,262.56,253.31,3.81,3899885.61,100%
read,read,1138,1165312000,263.55,253.47,3.79,3885163.32,100%
read,read,1144,1171456000,262.06,252.3,3.82,3907327.97,100%
read,read,1139,1166336000,263.37,253.36,3.8,3887968.11,100%
read,read,1139,1166336000,263.25,252.97,3.8,3889640.73,100%
read,read,1140,1167360000,263.07,253,3.8,3892315.8,100%
read,read,1141,1168384000,262.9,253.24,3.8,3894898.96,100%
read,read,1142,1169408000,262.62,252.43,3.81,3898936.42,100%
read,read,1145,1172480000,261.96,252.58,3.82,3908892.09,100%
read,read,1142,1169408000,262.43,252.92,3.81,3901759.35,100%
read,read,1143,1170432000,262.44,252.58,3.81,3901739.13,100%
read,read,1138,1165312000,263.55,253.17,3.79,3885266.94,100%
read,read,1140,1167360000,263.03,252.78,3.8,3892886.92,100%
read,read,1142,1169408000,262.66,252.35,3.81,3898377.52,100%
read,read,1142,1169408000,262.6,252.94,3.81,3899248.43,100%
read,read,1140,1167360000,263.05,252.45,3.8,3892445.58,100%
read,read,1144,1171456000,262.07,252.46,3.82,3907041.28,100%
read,read,1145,1172480000,261.98,252.24,3.82,3908540.26,100%
read,read,1144,1171456000,262.14,252.04,3.81,3906103.29,100%
read,read,1141,1168384000,262.88,253,3.8,3895067.76,100%
read,read,1143,1170432000,262.45,252.31,3.81,3901544.04,100%
read,read,1145,1172480000,261.83,251.99,3.82,3910756.51,100%
read,read,1142,1169408000,262.57,253.15,3.81,3899729.55,100%
read,read,1141,1168384000,262.83,252.82,3.8,3895873,100%
read,read,1143,1170432000,262.37,252.46,3.81,3902714.89,100%
read,read,1142,1169408000,262.57,252.7,3.81,3899742.55,100%
read,read,1142,1169408000,262.55,252.99,3.81,3900067.7,100%
read,read,1142,1169408000,262.65,252.48,3.81,3898494.49,100%
read,read,1142,1169408000,262.64,252.54,3.81,3898663.45,100%
read,read,1139,1166336000,263.35,253.38,3.8,3888240.29,100%
read,read,1145,1172480000,261.85,252.46,3.82,3910469.56,100%
read,read,1144,1171456000,262.15,252.4,3.81,3905947,100%
read,read,1145,1172480000,261.97,252.13,3.82,3908722.68,100%
read,read,1142,1169408000,262.56,252.82,3.81,3899898.62,100%
read,read,1141,1168384000,262.9,253,3.8,3894834.04,100%
read,read,1138,1165312000,263.47,253.41,3.8,3886562.76,100%
read,read,1141,1168384000,262.8,252.99,3.81,3896353.7,100%
read,read,1138,1165312000,263.5,253.58,3.79,3885875.87,100%
read,read,1145,1172480000,261.98,252.3,3.82,3908488.15,100%
read,read,1145,1172480000,261.87,252.34,3.82,3910065.3,100%
read,read,1145,1172480000,261.96,252.21,3.82,3908774.81,100%
read,read,1141,1168384000,262.86,252.96,3.8,3895431.37,100%
read,read,1139,1166336000,263.29,253.14,3.8,3889044.12,100%
read,read,1140,1167360000,262.99,253.06,3.8,3893432.23,100%
read,read,1142,1169408000,262.48,252.67,3.81,3901121.56,100%
read,read,1140,1167360000,263.01,253.12,3.8,3893068.67,100%
read,read,1142,1169408000,262.67,252.47,3.81,3898260.56,100%
read,read,1141,1168384000,262.67,252.75,3.81,3898238.7,100%
read,read,1145,1172480000,261.92,252.26,3.82,3909361.29,100%
read,read,1141,1168384000,262.92,252.74,3.8,3894665.26,100%
read,read,1143,1170432000,262.43,252.68,3.81,3901752.14,100%
read,read,1139,1166336000,263.36,253.11,3.8,3888097.71,100%
read,read,1145,1172480000,261.94,252.27,3.82,3909139.71,100%
read,read,1141,1168384000,262.89,253.01,3.8,3894898.96,100%
read,read,1140,1167360000,263.08,253.26,3.8,3892121.14,100%
read,read,1143,1170432000,262.3,252.48,3.81,3903769.25,100%
read,read,1144,1171456000,262.09,252.32,3.82,3906910.97,100%
read,read,1146,1173504000,261.71,252.2,3.82,3912658.16,100%
read,read,1140,1167360000,263.01,252.98,3.8,3893263.43,100%
read,read,1144,1171456000,262.1,252.13,3.82,3906754.62,100%
read,read,1146,1173504000,261.67,252.2,3.82,3913140.91,100%
read,read,1141,1168384000,262.84,252.93,3.8,3895600.22,100%
read,read,1144,1171456000,262.22,252.53,3.81,3904996.52,100%
read,read,1141,1168384000,262.81,252.87,3.8,3896197.79,100%
read,read,1138,1165312000,263.54,253.59,3.79,3885331.72,100%
read,read,1138,1165312000,263.44,253.28,3.8,3886757.21,100%
read,read,1139,1166336000,263.13,253.43,3.8,3891431.64,100%
read,read,1144,1171456000,262.08,251.75,3.82,3907067.34,100%
read,read,1142,1169408000,262.52,252.92,3.81,3900405.91,100%
read,read,1146,1173504000,261.68,252.09,3.82,3912932.14,100%
read,read,1139,1166336000,263.3,252.93,3.8,3888875.55,100%
read,read,1143,1170432000,262.3,252.29,3.81,3903782.27,100%
read,read,1143,1170432000,262.41,252.67,3.81,3902077.34,100%
read,read,1141,1168384000,262.9,253.29,3.8,3894782.11,100%
read,read,1143,1170432000,262.38,252.08,3.81,3902597.77,100%
read,read,1142,1169408000,262.53,252.87,3.81,3900366.89,100%
read,read,1141,1168384000,262.86,252.55,3.8,3895444.36,100%
read,read,1143,1170432000,262.38,252.65,3.81,3902584.76,100%
read,read,1143,1170432000,262.29,252.95,3.81,3903938.52,100%
read,read,1141,1168384000,262.87,252.65,3.8,3895249.56,100%
read,read,1141,1168384000,262.77,252.82,3.81,3896678.57,100%
read,read,1137,1164288000,263.71,253.3,3.79,3882836.7,100%
read,read,1142,1169408000,262.52,252.12,3.81,3900379.9,100%
read,read,1142,1169408000,262.64,252.94,3.81,3898702.44,100%
read,read,1147,1174528000,261.51,252.46,3.82,3915615.42,100%
read,read,1137,1164288000,263.67,253.59,3.79,3883302.93,100%
read,read,1138,1165312000,263.46,253.39,3.8,3886446.1,100%
read,read,1139,1166336000,263.28,253.39,3.8,3889186.77,100%
read,read,1141,1168384000,262.83,253.04,3.8,3896015.9,100%
read,read,1142,1169408000,262.61,252.87,3.81,3899118.42,100%
read,read,1146,1173504000,261.66,251.82,3.82,3913284.45,100%
read,read,1140,1167360000,263.09,253.25,3.8,3891848.64,100%
read,read,1141,1168384000,262.84,252.51,3.8,3895730.11,100%
read,read,1135,1162240000,264.17,253.55,3.79,3876136,100%
read,read,1141,1168384000,262.79,253.33,3.81,3896496.64,100%
read,read,1143,1170432000,262.37,252.53,3.81,3902714.89,100%
read,read,1138,1165312000,263.49,253.15,3.8,3886109.13,100%
read,read,1141,1168384000,262.85,252.69,3.8,3895587.23,100%
read,read,1144,1171456000,262.13,252.24,3.81,3906272.61,100%
read,read,1147,1174528000,261.49,251.84,3.82,3915772.07,100%
read,read,1141,1168384000,262.74,253.29,3.81,3897016.49,100%
read,read,1142,1169408000,262.57,252.98,3.81,3899664.53,100%
read,read,1142,1169408000,262.58,252.85,3.81,3899638.52,100%
read,read,1141,1168384000,262.83,252.76,3.8,3895743.1,100%
read,read,1140,1167360000,263.07,253.28,3.8,3892328.78,100%
read,read,1140,1167360000,263.03,253.26,3.8,3892977.79,100%
read,read,1144,1171456000,262.11,252.25,3.82,3906624.34,100%
read,read,1143,1170432000,262.37,252.33,3.81,3902571.75,100%
read,read,1139,1166336000,263.31,253.07,3.8,3888797.75,100%
read,read,1139,1166336000,263.28,252.97,3.8,3889264.59,100%
